"playerId","skaterFullName","team_abbr","positionCode","shootsCatches","gamesPlayed","goals","assists","points","plusMinus","shots","shootingPct","faceoffWinPct","timeOnIcePerGame","toi_5v5_per_game","corsi_against","corsi_ahead","corsi_behind","corsi_close","corsi_for","corsi_relative","corsi_tied","corsi_total","corsi_percentage","fenwick_against","fenwick_ahead","fenwick_behind","fenwick_close","fenwick_for","fenwick_relative","fenwick_tied","fenwick_total","fenwick_percentage","zone_start_pct","shooting_pct_5v5","save_pct_5v5","evGoals","evPoints","gameWinningGoals","lastName","otGoals","penaltyMinutes","pointsPerGame","ppGoals","ppPoints","seasonId","shGoals","shPoints","teamAbbrevs","goals_per_game","assists_per_game","points_per_game","shots_per_game","corsi_plus_minus","fenwick_plus_minus","moneypuck_team","onIce_xGoalsPercentage","offIce_xGoalsPercentage","I_F_xGoals","I_F_flurryAdjustedxGoals","I_F_scoreVenueAdjustedxGoals","I_F_flurryScoreVenueAdjustedxGoals","I_F_lowDangerxGoals","I_F_mediumDangerxGoals","I_F_highDangerxGoals","I_F_xGoalsFromxReboundsOfShots","I_F_xGoalsFromActualReboundsOfShots","I_F_reboundxGoals","I_F_xGoals_with_earned_rebounds","I_F_xGoals_with_earned_rebounds_scoreAdjusted","I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_F_xGoals","OnIce_F_flurryAdjustedxGoals","OnIce_F_scoreVenueAdjustedxGoals","OnIce_F_flurryScoreVenueAdjustedxGoals","OnIce_F_lowDangerxGoals","OnIce_F_mediumDangerxGoals","OnIce_F_highDangerxGoals","OnIce_F_xGoalsFromxReboundsOfShots","OnIce_F_xGoalsFromActualReboundsOfShots","OnIce_F_reboundxGoals","OnIce_F_xGoals_with_earned_rebounds","OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_A_xGoals","OnIce_A_flurryAdjustedxGoals","OnIce_A_scoreVenueAdjustedxGoals","OnIce_A_flurryScoreVenueAdjustedxGoals","OnIce_A_lowDangerxGoals","OnIce_A_mediumDangerxGoals","OnIce_A_highDangerxGoals","OnIce_A_xGoalsFromxReboundsOfShots","OnIce_A_xGoalsFromActualReboundsOfShots","OnIce_A_reboundxGoals","OnIce_A_xGoals_with_earned_rebounds","OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OffIce_F_xGoals","OffIce_A_xGoals","xGoalsForAfterShifts","xGoalsAgainstAfterShifts","offIce_corsiPercentage","offIce_fenwickPercentage","I_F_faceOffsWon","faceoffsWon","faceoffsLost","OffIce_F_shotAttempts","OffIce_A_shotAttempts","individual_shooting_luck","team_offensive_luck","overall_team_luck","shooting_efficiency","xG_percentage","individual_luck_category","shooting_efficiency_category","hot_shooter","cold_shooter","lucky_individual","unlucky_individual"
8479328,"Julien Gauthier","NYI","R","R",1,0,0,0,0,0,NA,NA,462,462,8,-3,0,-2,6,-0.155,1,-2,0.428,7,-3,0,-3,4,-0.21,0,-3,0.363,0,0,1,0,0,0,"Gauthier",0,0,0,0,0,20242025,0,0,"NYI",0,0,0,0,-2,-3,"NYI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"No Data","No Data",NA,NA,NA,NA
8479335,"Rasmus Asplund","FLA","C","L",6,0,0,0,-2,2,0,0.6,475.8333,455.66,33,1,11,2,48,0.079,3,15,0.592,22,0,14,2,39,0.119,3,17,0.639,0.555,0,0.894,0,0,0,"Asplund",0,2,0,0,0,20242025,0,0,"FLA",0,0,0,0.333333333333333,15,17,"FLA",0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,2.06,0,0,0.6,0.68,0,0,0,15,10,NA,NA,0,NA,NA,"No Data","No Data",NA,NA,NA,NA
8479336,"Carl Grundstrom","SJS","R","L",56,3,6,9,-21,88,0.03409,0.42857,575.7857,560.73,539,-24,-39,-7,493,0.02,17,-46,0.477,368,-10,-22,15,359,0.041,23,-9,0.493,0.423,0.05,0.876,3,9,0,"Grundstrom",0,24,0.16071,0,0,20242025,0,0,"SJS",0.0535714285714286,0.107142857142857,0.160714285714286,1.57142857142857,-46,-9,"SJS",0.24,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0.33,0.1,0.23,0,0.06,0,0,0.38,0.38,0.38,1.03,1.03,1.03,1.03,0.09,0.14,0.79,0.05,0,0,1.08,1.08,1.08,5.08,6.86,0,0,0.48,0.47,0,0,1,44,47,NA,NA,-0.7,NA,24.2647058823529,"No Data","No Data",NA,NA,NA,NA
8479337,"Alex DeBrincat","DET","R","R",82,39,31,70,-13,244,0.15983,0.44827,1072.2682,840.6,1126,-7,56,59,1176,0.036,1,50,0.51,819,10,38,51,857,0.045,-10,38,0.511,0.54,0.083,0.92,26,41,4,"DeBrincat",1,29,0.85365,13,29,20242025,0,0,"DET",0.475609756097561,0.378048780487805,0.853658536585366,2.97560975609756,50,38,"DET",0.4,0.52,4.84,3.74,4.84,3.74,0.42,1.27,3.16,0.44,1.48,1.65,3.63,3.63,2.95,12.35,9.98,12.35,9.98,1.5,2.95,7.9,1.41,3.46,3.89,9.88,9.88,8.82,18.64,17.65,18.64,17.65,0.58,0.83,17.23,0.5,0.52,0.52,18.61,18.61,17.66,15.17,13.86,0.03,0,0.4,0.45,0,0,2,94,141,34.16,7.51,-6.29,8.05785123966942,39.8515650209745,"Very Lucky","Hot Shooter",1,0,1,0
8479339,"Patrik Laine","MTL","L","R",54,20,14,34,-16,122,0.16393,0.42307,852.6481,642.5,643,-71,-30,-115,461,-0.08,-81,-182,0.417,443,-22,-39,-89,319,-0.072,-63,-124,0.418,0.718,0.083,0.9,5,14,5,"Laine",1,16,0.62962,15,20,20242025,0,0,"MTL",0.37037037037037,0.259259259259259,0.62962962962963,2.25925925925926,-182,-124,"MTL",0.39,0.49,2.21,1.94,2.21,1.94,0.38,0.96,0.87,0.29,0.45,0.87,1.63,1.63,1.54,4.65,4.3,4.65,4.3,0.83,2.02,1.8,0.67,1.08,1.08,4.24,4.24,4.09,7.29,7.26,7.29,7.26,0.23,0.51,6.55,0.13,0.16,0,7.42,7.42,7.39,9.38,9.88,0,0,0.31,0.3,1,1,0,50,110,17.79,2.44,-2.64,9.04977375565611,38.9447236180904,"Very Lucky","Hot Shooter",1,0,1,0
8479341,"Cam Dineen","EDM","D","L",4,0,0,0,0,8,0,NA,1031.25,911.25,58,10,-3,6,69,-0.001,4,11,0.543,39,10,-1,4,52,0.012,4,13,0.571,0.687,0.093,0.863,0,0,0,"Dineen",0,0,0,0,0,20242025,0,0,"EDM",0,0,0,2,11,13,"EDM",0.32,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0,0,0.01,0,0,0.09,0.09,0.09,0.17,0.17,0.17,0.17,0,0.17,0,0.03,0,0,0.2,0.2,0.2,0.79,0.1,0,0,0.17,0.2,0,0,0,2,10,NA,NA,-0.09,NA,32,"No Data","No Data",NA,NA,NA,NA
8479343,"Clayton Keller","UTA","R","L",81,30,60,90,-12,218,0.13761,0.33333,1147.0864,863.93,1043,37,89,90,1198,0.008,29,155,0.534,735,37,48,61,861,0.006,41,126,0.539,0.61,0.092,0.908,20,53,5,"Keller",1,28,1.11111,10,37,20242025,0,0,"UTA",0.37037037037037,0.740740740740741,1.11111111111111,2.69135802469136,155,126,"UTA",0.53,0.53,7.09,7.06,7.09,7.06,0.45,1.17,5.47,0.42,0.36,0,7.51,7.51,7.47,18.77,17.64,18.77,17.64,2.16,4.35,12.25,1.89,3.82,3.82,16.83,16.83,16.36,16.83,16.29,16.83,16.29,1.06,0.76,15,0.57,0.09,0.09,17.3,17.3,16.74,14.12,12.48,0,0,0.33,0.35,2,2,5,77,153,22.91,11.68,1.94,4.23131170662906,52.7247191011236,"Very Lucky","Hot Shooter",1,0,1,0
8479345,"Jakob Chychrun","WSH","D","L",84,23,29,52,20,197,0.11675,NA,1283.9285,1064.92,1492,-67,17,17,1482,0.005,40,-10,0.498,1035,-29,3,21,1042,-0.01,33,7,0.501,0.552,0.109,0.914,18,36,7,"Chychrun",1,58,0.61904,5,16,20242025,0,0,"WSH",0.273809523809524,0.345238095238095,0.619047619047619,2.3452380952381,-10,7,"WSH",0.63,0.48,2.77,2.74,2.77,2.74,0.91,0.61,1.25,0.42,0,0,3.19,3.19,3.15,17.79,16.81,17.79,16.81,2.84,2.15,12.8,1.54,0.64,0.64,18.7,18.7,17.75,10.55,10.18,10.55,10.18,0.9,1.28,8.38,0.64,1.3,1.42,9.78,9.78,9.56,12.63,13.61,0,0,0.3,0.31,0,0,0,65,155,20.23,15.02,7.24,8.30324909747292,62.773465067043,"Very Lucky","Hot Shooter",1,0,1,0
8479351,"Sam Steel","DAL","C","L",97,7,25,32,-7,102,0.06862,0.53802,845.7525,689.2,979,-49,48,38,995,0.014,17,16,0.504,711,-40,14,-18,683,0.009,-2,-28,0.489,0.407,0.074,0.904,6,29,1,"Steel",0,49,0.32989,0,0,20242025,1,3,"DAL",0.0721649484536082,0.257731958762887,0.329896907216495,1.05154639175258,16,-28,"DAL",0.46,0.46,0.39,0.27,0.39,0.27,0,0.18,0.21,0.04,0,0.18,0.25,0.25,0.24,5.7,5.37,5.7,5.37,0.34,0.93,4.42,0.39,0.18,0.18,5.9,5.9,5.65,6.64,5.28,6.64,5.28,0.55,1.16,4.93,0.71,1.18,1.18,6.17,6.17,5.33,16.36,18.96,0,0,0.46,0.44,4,4,3,119,140,6.61,5.31,-0.94,17.9487179487179,46.1912479740681,"Very Lucky","Hot Shooter",1,0,1,0
8479353,"Brett Howden","VGK","C","L",91,26,17,43,15,140,0.18571,0.52584,884.2527,787.51,1169,-33,53,-16,1139,-0.028,-50,-30,0.493,826,17,43,-4,835,-0.017,-51,9,0.502,0.511,0.092,0.902,24,41,6,"Howden",2,50,0.47252,1,1,20242025,1,1,"VGK",0.285714285714286,0.186813186813187,0.472527472527473,1.53846153846154,-30,9,"VGK",0.63,0.52,3.79,3.79,3.79,3.79,0,0.16,3.63,0.04,0.38,0,3.83,3.83,3.83,10.85,10.3,10.85,10.3,0.14,0.43,10.27,0.21,0.38,0.38,10.68,10.68,10.13,6.28,4.99,6.28,4.99,0.8,0.87,4.61,0.65,0.61,0.61,6.33,6.33,4.99,9.8,9.07,0,0,0.41,0.41,7,7,10,69,100,22.21,7.06,4.57,6.86015831134565,63.3391710449504,"Very Lucky","Hot Shooter",1,0,1,0
8479356,"Kieffer Bellows","NSH","L","L",19,2,2,4,-6,28,0.07142,0.66666,640.4736,603.36,176,-9,-11,-16,156,-0.039,0,-20,0.469,123,-2,-14,-15,107,-0.052,0,-16,0.465,0.358,0.026,0.893,2,2,1,"Bellows",0,6,0.21052,0,2,20242025,0,0,"NSH",0.105263157894737,0.105263157894737,0.210526315789474,1.47368421052632,-20,-16,"NSH",0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.44,0,0,0.62,0.63,0,0,0,8,5,NA,NA,0,NA,NA,"No Data","No Data",NA,NA,NA,NA
8479359,"Beck Malenstyn","BUF","L","L",76,4,6,10,-16,67,0.0597,0.55882,631.8552,535.96,631,-81,15,-58,549,-0.037,-16,-82,0.465,442,-59,8,-47,380,-0.035,-11,-62,0.462,0.358,0.07,0.887,4,10,0,"Malenstyn",0,29,0.13157,0,0,20242025,0,0,"BUF",0.0526315789473684,0.0789473684210526,0.131578947368421,0.881578947368421,-82,-62,"BUF",0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,1.96,2.12,1.96,0.67,0.75,0.7,0.43,0.9,0.9,1.65,1.65,1.55,11.61,15.94,0,0,0.41,0.38,0,0,1,78,114,NA,NA,-2.12,NA,0,"No Data","No Data",NA,NA,NA,NA
8479362,"Riley Tufte","BOS","L","L",6,0,0,0,-3,1,0,0.5,551.6666,527.16,42,-3,4,-3,35,-0.056,-8,-7,0.454,31,-4,2,-2,24,-0.067,-5,-7,0.436,0.413,0,0.857,0,0,0,"Tufte",0,4,0,0,0,20242025,0,0,"BOS",0,0,0,0.166666666666667,-7,-7,"BOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"No Data","No Data",NA,NA,NA,NA
8479365,"Trent Frederic","EDM","C","L",22,1,3,4,1,22,0.04545,0.57142,684.4545,675.9,265,-19,-4,-29,229,-0.057,-13,-36,0.463,174,-14,-4,-32,153,-0.064,-3,-21,0.467,0.411,0.07,0.947,1,4,1,"Frederic",0,25,0.18181,0,0,20242025,0,0,"EDM",0.0454545454545455,0.136363636363636,0.181818181818182,1,-36,-21,"EDM",0.16,0.53,0.11,0.11,0.11,0.11,0,0.11,0,0.02,0,0,0.13,0.13,0.13,0.75,0.73,0.75,0.73,0.3,0.45,0,0.21,0,0,0.95,0.95,0.93,3.82,3.74,3.82,3.74,0.42,0.3,3.1,0.27,0.78,0.78,3.31,3.31,3.28,13.27,11.94,0.33,0,0.56,0.55,5,5,2,110,86,0.89,0.64,-3.07,9.09090909090909,16.4113785557987,"Normal","Hot Shooter",1,0,0,0
8479369,"Andrew Peeke","BOS","D","R",76,1,16,17,-10,80,0.0125,NA,1116.4078,976.46,1283,-67,-20,-164,1086,-0.022,-110,-197,0.458,894,-23,-46,-116,750,-0.027,-75,-144,0.456,0.474,0.079,0.903,0,15,0,"Peeke",0,15,0.22368,0,0,20242025,1,2,"BOS",0.0131578947368421,0.210526315789474,0.223684210526316,1.05263157894737,-197,-144,"BOS",0.52,0.43,0.63,0.61,0.63,0.61,0.11,0,0.53,0.03,0,0,0.66,0.66,0.64,5.37,5.24,5.37,5.24,0.37,0.29,4.71,0.19,0,0,5.56,5.56,5.42,4.97,4.48,4.97,4.48,1.03,0.68,3.26,0.72,0.04,0.04,5.65,5.65,5.1,13.77,18.18,0.15,0,0.51,0.49,0,0,0,142,136,0.37,4.74,0.4,1.58730158730159,51.9342359767892,"Normal","Hot Shooter",1,0,0,0
8479370,"Tyson Jost","CAR","C","L",39,4,5,9,2,44,0.0909,0.45238,622.3589,566.51,302,30,45,92,431,0.003,54,129,0.587,216,14,27,76,304,0.011,47,88,0.584,0.577,0.067,0.926,4,9,0,"Jost",0,33,0.23076,0,0,20242025,0,0,"CAR",0.102564102564103,0.128205128205128,0.230769230769231,1.12820512820513,129,88,"CAR",0.35,0.49,0.05,0.05,0.05,0.05,0.05,0,0,0.01,0,0,0.07,0.07,0.07,0.79,0.69,0.79,0.69,0.05,0.3,0.43,0.08,0.43,0.43,0.43,0.43,0.37,1.49,1.49,1.49,1.49,0,0.21,1.27,0.07,0,0,1.56,1.56,1.56,4.19,4.31,0,0,0.45,0.45,0,0,1,25,30,3.95,0.74,-0.7,80,34.6491228070175,"Very Lucky","Hot Shooter",1,0,1,0
8479372,"Josh Mahura","SEA","D","L",64,0,9,9,5,58,0,NA,825.3125,776.14,790,-42,21,-53,717,-0.011,-52,-73,0.475,549,-26,19,-19,511,-0.002,-31,-38,0.482,0.548,0.098,0.918,0,9,0,"Mahura",0,20,0.14062,0,0,20242025,0,0,"SEA",0,0.140625,0.140625,0.90625,-73,-38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Data","No Data",NA,NA,NA,NA
8479378,"Logan Stanley","WPG","D","L",68,1,13,14,7,50,0.02,NA,917.6029,833.01,933,-94,-24,-46,818,-0.043,3,-115,0.467,651,-44,-9,-39,592,-0.045,-6,-59,0.476,0.384,0.078,0.944,1,14,0,"Stanley",0,120,0.20588,0,0,20242025,0,0,"WPG",0.0147058823529412,0.191176470588235,0.205882352941176,0.735294117647059,-115,-59,"WPG",0.34,0.56,0.07,0.07,0.07,0.07,0.07,0,0,0.02,0,0,0.08,0.08,0.08,1.38,1.33,1.38,1.33,0.23,0.3,0.85,0.13,0,0,1.51,1.51,1.45,2.73,2.16,2.73,2.16,0.23,0.67,1.83,0.31,1.14,1.14,1.89,1.89,1.73,8.46,6.54,0.06,0,0.48,0.5,0,0,0,67,73,0.93,1.31,-1.35,14.2857142857143,33.5766423357664,"Normal","Hot Shooter",1,0,0,0
8479385,"Jordan Kyrou","STL","R","R",89,39,34,73,19,257,0.15175,0.33333,1049.3258,847.52,1148,33,73,-10,1210,0.039,-44,62,0.513,823,32,26,5,850,0.03,-31,27,0.508,0.569,0.112,0.926,30,54,4,"Kyrou",0,20,0.82022,9,19,20242025,0,0,"STL",0.438202247191011,0.382022471910112,0.820224719101124,2.8876404494382,62,27,"STL",0.54,0.46,3.79,3.07,3.79,3.07,0.42,0.95,2.42,0.33,0.85,0.46,3.65,3.65,3,12.53,11.08,12.53,11.08,2.41,3.11,7.02,1.61,3.8,3.8,10.33,10.33,9.45,10.6,10.52,10.6,10.52,0.39,1.15,9.07,0.35,0.59,0.59,10.36,10.36,10.29,12.42,14.36,0,0,0.4,0.38,1,1,2,86,131,35.21,8.74,1.93,10.2902374670185,54.1720709035884,"Very Lucky","Hot Shooter",1,0,1,0
8479387,"Keaton Middleton","COL","D","L",41,0,2,2,0,44,0,NA,689.2195,643.53,391,-2,14,33,425,-0.015,22,34,0.52,271,1,10,29,301,-0.016,19,30,0.526,0.421,0.065,0.923,0,2,0,"Middleton",0,28,0.04878,0,0,20242025,0,0,"COL",0,0.0487804878048781,0.0487804878048781,1.07317073170732,34,30,"COL",0.09,0.34,0.05,0.05,0.05,0.05,0.05,0,0,0.01,0,0,0.06,0.06,0.06,0.09,0.09,0.09,0.09,0.09,0,0,0.03,0,0,0.12,0.12,0.12,0.93,0.81,0.93,0.81,0,0.29,0.63,0.08,0.39,0.39,0.61,0.61,0.58,2.86,5.5,0,0,0.64,0.65,0,0,0,27,15,-0.05,0.04,-0.84,0,8.8235294117647,"Normal","Cold Shooter",0,1,0,0
8479388,"Riley Stillman","CAR","D","L",5,0,0,0,-1,1,0,NA,430.8,409.2,25,4,4,9,38,0.086,5,13,0.603,17,4,5,4,28,0.107,2,11,0.622,0.352,0.1,0.666,0,0,0,"Stillman",0,7,0,0,0,20242025,0,0,"CAR",0,0,0,0.2,13,11,"CAR",0.34,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.02,0.02,0,0,0.01,0,0,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0,0,0.01,0,0,0.05,0.05,0.05,0.04,1.06,0.04,0,0.11,0.14,0,0,0,1,8,NA,NA,-0.02,NA,33.3333333333333,"No Data","No Data",NA,NA,NA,NA
8479390,"Taylor Raddysh","WSH","R","R",87,7,21,28,-8,99,0.0707,0.3,735.954,697.57,983,-30,-2,21,975,0.002,24,-8,0.497,683,-8,-14,20,689,-0.009,28,6,0.502,0.336,0.09,0.892,7,27,1,"Raddysh",0,22,0.32183,0,1,20242025,0,0,"WSH",0.0804597701149425,0.241379310344828,0.32183908045977,1.13793103448276,-8,6,"WSH",0.12,0.67,0.03,0.03,0.03,0.03,0.03,0,0,0.01,0,0,0.04,0.04,0.04,0.35,0.34,0.35,0.34,0.06,0.29,0,0.07,0,0,0.42,0.42,0.41,2.51,2.28,2.51,2.28,0.36,0.35,1.8,0.32,1.8,1.8,1.03,1.03,0.95,19.16,9.24,0,0,0.49,0.51,0,0,0,109,114,6.97,0.32,-2.16,233.333333333333,12.2377622377622,"Very Lucky","Hot Shooter",1,0,1,0
8479395,"Dennis Cholowski","NJD","D","L",2,0,0,0,1,2,0,NA,539,539,24,1,-1,3,23,0.051,-1,-1,0.489,20,0,-4,0,15,-0.009,-1,-5,0.428,0.75,0.111,1,0,0,0,"Cholowski",0,0,0,0,0,20242025,0,0,"NJD",0,0,0,1,-1,-5,"NJD",0.26,0.32,0.05,0.05,0.05,0.05,0.05,0,0,0.03,0,0,0.07,0.07,0.07,1.03,1,1.03,1,0.27,0.76,0,0.33,0.04,0.04,1.32,1.32,1.29,2.98,2.95,2.98,2.95,0.08,0,2.9,0.07,0,0,3.04,3.04,3.01,2.31,5.02,0.03,0,0.45,0.47,0,0,0,39,48,-0.05,0.98,-1.95,0,25.6857855361596,"Normal","Cold Shooter",0,1,0,0
8479398,"Samuel Girard","COL","D","L",80,4,23,27,9,102,0.03921,NA,1234.075,1068.8,1317,5,67,107,1473,-0.018,84,156,0.527,908,33,52,95,1053,-0.008,60,145,0.536,0.52,0.096,0.891,4,26,2,"Girard",1,14,0.3375,0,1,20242025,0,0,"COL",0.05,0.2875,0.3375,1.275,156,145,"COL",0.56,0.49,0.53,0.53,0.53,0.53,0.06,0.16,0.3,0.05,0,0,0.58,0.58,0.57,10.41,10.1,10.41,10.1,0.59,1.92,7.9,0.55,0.68,0.68,10.28,10.28,10.17,8.15,7.15,8.15,7.15,0.96,1.24,5.96,0.83,3.3,3.69,5.29,5.29,5.2,22.5,23.08,0.07,0.47,0.49,0.5,0,0,0,159,164,3.47,9.88,2.26,7.54716981132075,56.0883620689655,"Very Lucky","Hot Shooter",1,0,1,0
8479400,"Pierre-Luc Dubois","WSH","L","L",92,20,49,69,30,155,0.12903,0.50229,1036.3804,843.04,1301,-35,18,10,1303,0.012,19,2,0.5,872,26,32,58,967,0.029,37,95,0.525,0.463,0.126,0.91,16,55,4,"Dubois",1,88,0.75,4,14,20242025,0,0,"WSH",0.217391304347826,0.532608695652174,0.75,1.68478260869565,2,95,"WSH",0.55,0.58,3.1,2.76,3.1,2.76,0.33,0.7,2.07,0.31,0.16,0.36,3.05,3.05,2.71,18.9,17.05,18.9,17.05,2.84,2.42,13.64,1.69,1.31,1.31,19.27,19.27,17.39,15.25,13.3,15.25,13.3,1.4,1.59,12.27,0.89,1.56,1.56,14.59,14.59,12.96,18.48,13.65,0.15,0.01,0.33,0.35,32,32,27,91,184,16.9,15.8,3.65,6.45161290322581,55.3440702781845,"Very Lucky","Hot Shooter",1,0,1,0
8479402,"Jake Bean","CGY","D","L",64,2,5,7,0,71,0.02816,NA,905.3437,865.81,864,-9,84,83,996,0.019,57,132,0.535,645,-4,28,9,665,-0.013,-4,20,0.507,0.617,0.068,0.935,2,7,0,"Bean",0,8,0.10937,0,0,20242025,0,0,"CGY",0.03125,0.078125,0.109375,1.109375,132,20,"CGY",0.14,0.5,0.05,0.05,0.05,0.05,0.05,0,0,0.01,0,0,0.06,0.06,0.06,0.39,0.39,0.39,0.39,0.2,0.2,0,0.1,0,0,0.49,0.49,0.49,2.41,2.4,2.41,2.4,0.24,0.2,1.96,0.14,0.03,0.03,2.52,2.52,2.51,12.51,12.75,0,0.01,0.51,0.53,0,0,0,99,95,1.95,0.34,-2.02,40,13.9285714285714,"Lucky","Hot Shooter",1,0,0,0
8479407,"Jesper Bratt","NJD","L","L",86,22,69,91,0,200,0.11,0,1152.3837,807.12,1178,21,67,57,1286,0.025,20,108,0.521,855,8,17,28,895,0.02,15,40,0.511,0.677,0.1,0.903,16,53,2,"Bratt",0,18,1.05813,4,34,20242025,2,4,"NJD",0.255813953488372,0.802325581395349,1.05813953488372,2.32558139534884,108,40,"NJD",0.6,0.56,6.47,6.08,6.47,6.08,0.53,0.64,5.31,0.41,0.73,0.9,5.99,5.99,5.76,21.8,19.79,21.8,19.79,2.51,3.46,15.82,2.16,4.7,4.7,19.25,19.25,18.12,14.74,14.38,14.74,14.38,1.54,1.47,11.73,0.88,1.7,1.87,13.76,13.76,13.55,14.94,11.91,0.16,0,0.44,0.48,0,0,0,99,126,15.53,15.33,7.06,3.40030911901082,59.6606458675424,"Very Lucky","Hot Shooter",1,0,1,0
8479410,"Mikhail Sergachev","UTA","D","L",77,15,38,53,-8,132,0.11363,NA,1507.0129,1044.7,1272,78,69,143,1455,0.005,36,183,0.533,898,71,38,115,1047,0.002,40,149,0.538,0.513,0.094,0.905,11,29,3,"Sergachev",2,32,0.68831,3,23,20242025,1,1,"UTA",0.194805194805195,0.493506493506494,0.688311688311688,1.71428571428571,183,149,"UTA",0.51,0.54,1.31,1.26,1.31,1.26,0.36,0.47,0.48,0.2,0.2,0,1.51,1.51,1.44,22.62,21.44,22.62,21.44,2.09,4.94,15.59,1.86,3.43,3.43,21.04,21.04,20.46,21.87,20.42,21.87,20.42,1.87,2.94,17.06,1.56,2.51,2.51,20.92,20.92,19.73,9.38,8.02,0.33,0,0.32,0.33,0,0,0,55,117,13.69,21.31,0.75,11.4503816793893,50.8428860418071,"Very Lucky","Hot Shooter",1,0,1,0
8479414,"Nathan Bastian","NJD","R","R",64,4,6,10,-3,50,0.08,0.32,659.3906,603.25,571,-59,-33,-27,492,-0.044,13,-79,0.462,415,-48,-26,-34,331,-0.059,-10,-84,0.443,0.412,0.056,0.934,2,8,1,"Bastian",0,31,0.15625,1,1,20242025,1,1,"NJD",0.0625,0.09375,0.15625,0.78125,-79,-84,"NJD",0.76,0.6,1.05,1.05,1.05,1.05,0,0,1.05,0.01,0,0,1.06,1.06,1.06,3.42,3.34,3.42,3.34,0.15,0.37,2.9,0.21,0.29,0.29,3.35,3.35,3.29,1.11,1.05,1.11,1.05,0.24,0.36,0.5,0.15,0,0.5,0.76,0.76,0.7,8.68,5.79,0,0,0.53,0.48,0,0,0,65,58,2.95,2.37,2.31,3.80952380952381,75.4966887417219,"Lucky","Hot Shooter",1,0,1,0
8479419,"Brett Murray","BUF","L","L",3,0,0,0,-2,0,NA,NA,474.6666,451.33,28,-3,-3,-13,15,-0.116,-7,-13,0.348,20,-4,-2,-13,7,-0.195,-7,-13,0.259,0.583,0,0.916,0,0,0,"Murray",0,0,0,0,0,20242025,0,0,"BUF",0,0,0,0,-13,-13,"BUF",0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.48,0.48,0.48,0,0,0.48,0.01,0,0,0.48,0.48,0.48,0.12,1.23,0,0,0.25,0.25,0,0,0,2,6,NA,NA,-0.48,NA,0,"No Data","No Data",NA,NA,NA,NA
8479420,"Tage Thompson","BUF","C","R",76,44,28,72,-2,242,0.18181,0.42755,1125.3815,854.61,1101,-23,23,45,1139,0.017,38,38,0.508,774,14,2,43,821,0.03,31,47,0.514,0.527,0.122,0.891,37,56,6,"Thompson",0,35,0.94736,7,16,20242025,0,0,"BUF",0.578947368421053,0.368421052631579,0.947368421052632,3.18421052631579,38,47,"BUF",0.52,0.42,4.48,4.22,4.48,4.22,0.98,0.81,2.69,0.57,0.78,0,5.04,5.04,4.71,23.17,20.12,23.17,20.12,2.61,3.95,16.61,2.27,4.88,5.37,20.06,20.06,18.15,21.79,19.23,21.79,19.23,1.77,2.73,17.29,1.21,1.73,1.73,21.27,21.27,19.63,15.6,21.85,0.03,0,0.37,0.37,20,20,30,100,168,39.52,18.69,1.38,9.82142857142857,51.5346975088968,"Very Lucky","Hot Shooter",1,0,1,0
