"playerId","skaterFullName","team_abbr","positionCode","gamesPlayed","goals","assists","points","plusMinus","shots","shootingPct","goals_per_game","points_per_game","timeOnIcePerGame","toi_5v5_per_game","corsi_for","corsi_against","corsi_percentage","corsi_relative","fenwick_for","fenwick_against","fenwick_percentage","fenwick_relative","OnIce_F_xGoals","OnIce_A_xGoals","I_F_xGoals","I_F_highDangerxGoals","I_F_mediumDangerxGoals","I_F_lowDangerxGoals","zone_start_pct","onIce_xGoalsPercentage","xGoals_plus_minus","goals_above_expected","xGoals_per_60","elite_possession","elite_xg_creation","high_danger_specialist"
8476448,"William Karlsson","VGK","C",64,12,23,35,22,136,0.08823,0.1875,0.546875,1036.9375,818.14,937,754,0.554,0.042,661,524,0.557,0.045,7.21,6.21,2.31,2.05,0.2,0.06,0.556,0.54,1,9.69,0.00208848170694955,0,0,1
8476453,"Nikita Kucherov","TBL","R",83,37,88,125,22,272,0.13602,0.44578313253012,1.50602409638554,1277.8313,967.65,1471,1310,0.528,0.035,1062,961,0.524,0.032,23.78,20.79,5.11,3.28,0.9,0.93,0.585,0.53,2.99,31.89,0.00289081657619003,0,1,1
8476454,"Ryan Nugent-Hopkins","EDM","C",100,26,43,69,8,212,0.12264,0.26,0.69,1146.41,787.23,1386,1234,0.529,-0.002,999,865,0.535,0,18.76,15.35,6.91,6.29,0.45,0.16,0.53,0.55,3.41,19.09,0.00361650718329393,0,0,1
8476455,"Gabriel Landeskog","COL","L",5,1,3,4,4,10,0.1,0.2,0.8,1033.2,786.6,94,58,0.618,0.033,71,36,0.663,0.068,NA,NA,NA,NA,NA,NA,0.616,NA,NA,NA,NA,0,NA,NA
8476456,"Jonathan Huberdeau","CGY","L",81,28,34,62,-13,153,0.183,0.345679012345679,0.765432098765432,1172.5185,850.72,1229,1136,0.519,0.003,852,788,0.519,0.005,18.16,19.24,5.47,4.42,0.92,0.14,0.625,0.49,-1.08,22.53,0.00345568266244998,0,0,1
8476457,"Adam Larsson","SEA","D",82,7,21,28,22,112,0.0625,0.0853658536585366,0.341463414634146,1271.1463,1059.45,1446,1506,0.489,0.011,1041,1082,0.49,0.012,13.18,10.94,2.06,1.99,0,0.07,0.473,0.55,2.24,4.94,0.00118579354175891,0,0,0
8476458,"Ryan Strome","ANA","C",82,10,31,41,-3,137,0.07299,0.121951219512195,0.5,1000.9634,787.97,1144,1171,0.494,0.043,833,860,0.492,0.046,17.19,14.66,2.96,2.36,0.45,0.15,0.52,0.54,2.53,7.04,0.00216376908340164,0,0,1
8476459,"Mika Zibanejad","NYR","C",82,20,42,62,-22,183,0.10928,0.24390243902439,0.75609756097561,1125.7439,763.82,1026,1093,0.484,-0.008,756,793,0.488,0,19.08,29.71,5.1,3.45,1.17,0.48,0.462,0.39,-10.63,14.9,0.00331488122393839,0,1,1
8476460,"Mark Scheifele","WPG","C",93,44,54,98,17,203,0.21674,0.473118279569892,1.05376344086022,1216.1935,967.11,1425,1571,0.475,-0.035,1033,1156,0.471,-0.053,14.96,21.55,3.92,2.15,1.21,0.56,0.629,0.41,-6.59,40.08,0.00207946536308944,0,0,1
8476461,"Sean Couturier","PHI","C",79,15,30,45,1,155,0.09677,0.189873417721519,0.569620253164557,1037.6202,875.49,1173,1181,0.498,0.019,847,808,0.511,0.015,14.31,9.81,3.6,3.17,0.29,0.15,0.508,0.59,4.5,11.4,0.00263504624831887,0,0,1
8476462,"Dougie Hamilton","NJD","D",69,9,33,42,5,196,0.04591,0.130434782608696,0.608695652173913,1213.7826,961.05,1214,1184,0.506,0.003,860,842,0.505,0.006,15.98,7.35,2.02,0.89,0.31,0.82,0.615,0.69,8.63,6.98,0.00144714691010601,0,0,0
8476463,"Jonas Brodin","MIN","D",56,4,17,21,9,75,0.05333,0.0714285714285714,0.375,1388.8035,1227.73,1084,1121,0.491,0.026,742,749,0.497,0.032,9.06,5.88,0.08,0,0.08,0,0.51,0.61,3.18,3.92,6.17180801418528e-05,0,0,0
8476467,"Jamie Oleksiak","SEA","D",82,4,13,17,-2,66,0.0606,0.0487804878048781,0.207317073170732,1126.5731,931.03,1170,1372,0.46,-0.032,843,976,0.463,-0.027,13.21,9.82,0.7,0.7,0,0,0.412,0.57,3.39,3.3,0.000454648812359553,0,0,0
8476469,"Joel Armia","MTL","R",86,11,20,31,0,108,0.10185,0.127906976744186,0.36046511627907,851.4767,628.24,777,872,0.471,-0.016,507,617,0.451,-0.033,11.81,8.76,3.6,3.36,0.18,0.06,0.325,0.57,3.05,7.4,0.00294973180942795,0,0,1
8476473,"Connor Murphy","CHI","D",68,2,17,19,-2,84,0.0238,0.0294117647058824,0.279411764705882,1236.897,1073,1008,1213,0.453,0.002,719,848,0.458,0.022,2.96,5.54,0.49,0.4,0,0.09,0.367,0.35,-2.58,1.51,0.000349546438528407,0,0,0
8476474,"Stefan Noesen","NJD","R",83,23,20,43,-12,172,0.13372,0.27710843373494,0.518072289156627,958.0481,750.66,1051,960,0.522,0.022,740,686,0.518,0.026,14.73,11.32,4.66,3.72,0.79,0.14,0.476,0.57,3.41,18.34,0.00351618535519791,0,0,1
8476479,"Phillip Danault","LAK","C",86,10,41,51,22,132,0.07575,0.116279069767442,0.593023255813954,1072.8604,834.67,1329,1050,0.558,0.049,967,726,0.571,0.058,8.11,10.39,0.37,0,0.3,0.06,0.464,0.44,-2.28,9.63,0.000240608689521694,0,0,0
8476480,"Vladislav Namestnikov","WPG","C",91,14,30,44,20,108,0.12962,0.153846153846154,0.483516483516484,916.1758,755.6,1133,1051,0.518,0.029,844,724,0.538,0.046,6.33,3.71,1.08,0.69,0.28,0.11,0.67,0.63,2.62,12.92,0.000777239381446129,0,0,0
8476483,"Rickard Rakell","PIT","R",81,35,35,70,-22,203,0.17241,0.432098765432099,0.864197530864197,1157.8518,930.06,1375,1254,0.523,0.024,985,921,0.516,0.027,15.51,22.4,4.54,3.47,0.86,0.21,0.622,0.41,-6.89,30.46,0.00290448480795467,0,0,1
8476525,"Colin Miller","WPG","D",64,4,13,17,11,73,0.05479,0.0625,0.265625,874.1718,813.56,822,792,0.509,0.017,574,556,0.507,0.011,1.9,3.04,0.1,0,0,0.1,0.519,0.38,-1.14,3.9,0.000107244365466834,0,0,0
8476539,"Jonathan Marchessault","NSH","R",78,21,35,56,-29,206,0.10194,0.269230769230769,0.717948717948718,1078.6153,823.58,1041,1116,0.482,-0.026,721,817,0.468,-0.04,25.24,20.97,6.19,4.68,0.78,0.73,0.627,0.55,4.27,14.81,0.00441449185964492,0,1,1
8476624,"Barclay Goodrow","SJS","C",77,5,3,8,-37,73,0.06849,0.0649350649350649,0.103896103896104,827.0129,664.63,729,950,0.434,-0.033,496,680,0.421,-0.048,1.41,5.88,0.95,0.95,0,0,0.44,0.19,-4.47,4.05,0.00089510059668929,0,0,0
8476822,"Luke Glendening","TBL","C",82,5,4,9,-7,52,0.09615,0.0609756097560976,0.109756097560976,643.2073,524.84,550,692,0.442,-0.072,389,486,0.444,-0.067,2.22,3.42,0,0,0,0,0.349,0.39,-1.2,5,0,0,0,0
8476826,"Yanni Gourde","TBL","C",5,0,1,1,-3,2,0,0,0.2,870.6,758.4,58,69,0.456,-0.086,37,43,0.462,-0.061,3.2,6.44,1.14,0.79,0.35,0,0.366,0.33,-3.24,-1.14,0.0157133011716058,0,0,0
8476853,"Morgan Rielly","TOR","D",95,11,37,48,-10,144,0.07638,0.115789473684211,0.505263157894737,1285.8736,1099.65,1683,1862,0.474,0.009,1215,1307,0.481,0.007,19.54,22.14,0.83,0,0.35,0.48,0.6,0.47,-2.6,10.17,0.000407668783553679,0,1,0
8476854,"Hampus Lindholm","BOS","D",17,3,4,7,-4,35,0.08571,0.176470588235294,0.411764705882353,1251.3529,839.76,236,223,0.514,0.057,173,155,0.527,0.077,1.81,4.15,0.08,0,0,0.08,0.454,0.3,-2.34,2.92,0.0002256381402692,0,0,0
8476856,"Mathew Dumba","DAL","D",63,1,9,10,-5,57,0.01754,0.0158730158730159,0.158730158730159,918,852.39,912,864,0.513,0.036,620,644,0.49,0.021,2.17,2.31,0,0,0,0,0.543,0.48,-0.14,1,0,0,0,0
8476858,"Phillip Di Giuseppe","VAN","L",20,1,5,6,-2,23,0.04347,0.05,0.3,693.9,638.6,198,190,0.51,0.025,140,147,0.487,0.014,0,0.24,0,0,0,0,0.489,0,-0.24,1,0,0,0,0
8476867,"Brendan Gaunce","MIN","C",12,0,1,1,-4,11,0,0,0.0833333333333333,581.6666,552.5,84,138,0.378,-0.112,59,100,0.371,-0.119,0.43,0,0.05,0,0,0.05,0.344,1,0.43,-0.05,0.000429799476194782,0,0,0
8476869,"Brady Skjei","NSH","D",82,10,23,33,-24,156,0.0641,0.121951219512195,0.402439024390244,1313.4634,1023.52,1373,1378,0.499,-0.004,983,1036,0.486,-0.019,18.43,11.19,1.14,0.57,0.2,0.36,0.528,0.62,7.24,8.86,0.000635073913337375,0,0,0
8476871,"Tanner Pearson","VGK","L",86,12,16,28,2,115,0.10434,0.13953488372093,0.325581395348837,690.6162,670.54,913,1004,0.476,-0.045,650,708,0.478,-0.044,2.56,0.69,1.79,1.79,0,0,0.482,0.79,1.87,10.21,0.00180829411372384,0,0,0
8476872,"Scott Laughton","TOR","C",13,0,2,2,-3,6,0,0,0.153846153846154,831.923,703.46,93,170,0.353,-0.085,66,112,0.37,-0.097,3.96,9.48,2.77,2.71,0,0.06,0.166,0.29,-5.52,-2.77,0.0153675464972304,0,0,1
8476873,"Mark Jankowski","CAR","L",7,0,1,1,0,6,0,0,0.142857142857143,697,619.85,90,56,0.616,0.05,61,36,0.628,0.068,3.52,3.75,0.85,0.67,0.18,0,0.55,0.48,-0.23,-0.85,0.0104529616724739,0,0,0
8476875,"Mike Matheson","MTL","D",85,6,26,32,-7,160,0.0375,0.0705882352941176,0.376470588235294,1503.9764,1092.67,1483,1620,0.477,-0.009,1017,1148,0.469,-0.012,20.9,23.95,2.51,1.58,0.19,0.74,0.426,0.47,-3.05,3.49,0.00117805352921918,0,1,0
8476878,"Zemgus Girgensons","TBL","C",87,2,4,6,-7,86,0.02325,0.0229885057471264,0.0689655172413793,697.3563,594.74,717,736,0.493,-0.012,513,499,0.506,0.005,0,1.44,0,0,0,0,0.46,0,-1.44,2,0,0,0,0
8476879,"Cody Ceci","DAL","D",18,0,3,3,-6,19,0,0,0.166666666666667,1291.2777,1037.77,287,389,0.424,-0.089,191,284,0.402,-0.119,9.38,9,0.06,0,0,0.06,0.284,0.51,0.380000000000001,-0.06,0.000154885351152583,0,0,0
8476880,"Tom Wilson","WSH","R",91,36,36,72,23,188,0.19148,0.395604395604396,0.791208791208791,1132.0549,805.9,1190,1259,0.485,-0.007,876,833,0.512,0.01,21.19,13.63,5.4,4.91,0.32,0.17,0.526,0.61,7.56,30.6,0.0031451120969836,0,1,1
8476881,"Tomas Hertl","VGK","C",84,35,31,66,-6,205,0.17073,0.416666666666667,0.785714285714286,1036.1904,814.54,1244,1049,0.542,0.035,882,717,0.551,0.045,16.69,7.89,5.53,4.47,0.92,0.14,0.608,0.68,8.8,29.47,0.00381204072147358,0,0,1
8476882,"Teuvo Teravainen","CHI","C",82,15,43,58,-23,111,0.13513,0.182926829268293,0.707317073170732,1023.939,760.31,841,941,0.471,0.031,595,668,0.471,0.044,15.74,18.98,1.42,0.58,0.6,0.24,0.413,0.45,-3.24,13.58,0.00101473270404184,0,0,0
8476887,"Filip Forsberg","NSH","L",82,31,45,76,-27,281,0.11032,0.378048780487805,0.926829268292683,1117.6707,845.95,1192,1163,0.506,0.006,859,872,0.496,-0.004,31.19,24.93,7.46,5.22,1.53,0.72,0.633,0.56,6.26,23.54,0.00488385048061639,0,1,1
8476889,"Radek Faksa","STL","C",77,6,14,20,5,70,0.08571,0.0779220779220779,0.25974025974026,792.7402,690.27,700,818,0.461,-0.025,490,534,0.478,-0.005,1.27,2.51,0,0,0,0,0.295,0.34,-1.24,6,0,0,0,0
8476891,"Matt Grzelcyk","PIT","D",82,1,39,40,-6,94,0.01063,0.0121951219512195,0.48780487804878,1236.7195,1042.43,1424,1427,0.499,-0.01,1000,1038,0.49,-0.012,5.93,4.39,0.11,0,0,0.11,0.555,0.57,1.54,0.89,6.50816978935392e-05,0,0,0
8476892,"Colton Parayko","STL","D",71,17,25,42,16,140,0.12142,0.23943661971831,0.591549295774648,1426.5492,1184.01,1268,1340,0.486,0,903,910,0.498,0.019,7.72,9.29,0.96,0.74,0.09,0.13,0.415,0.45,-1.57,16.04,0.00056869234207541,0,0,0
8476897,"Oskar Sundqvist","STL","C",74,7,15,22,-5,66,0.10606,0.0945945945945946,0.297297297297297,804.2837,645.48,668,725,0.479,-0.004,462,493,0.483,0,2.59,4.61,0.07,0,0,0.07,0.34,0.36,-2.02,6.93,7.0568080338762e-05,0,0,0
8476902,"Esa Lindell","DAL","D",98,6,22,28,31,117,0.05128,0.0612244897959184,0.285714285714286,1345.653,1054.17,1533,1868,0.45,-0.065,1089,1324,0.451,-0.05,16.16,12.91,2.4,2.21,0.12,0.07,0.348,0.56,3.25,3.6,0.00109195145784392,0,0,1
8476905,"Chandler Stephenson","SEA","C",78,13,38,51,-9,73,0.17808,0.166666666666667,0.653846153846154,1170.5641,821.39,991,1152,0.462,-0.03,680,844,0.446,-0.048,18.73,21.35,0.37,0,0.34,0.03,0.448,0.47,-2.62,12.63,0.000243143783937492,0,0,0
8476906,"Shayne Gostisbehere","CAR","D",85,10,44,54,-8,146,0.06849,0.117647058823529,0.635294117647059,1115.5764,850.23,1449,900,0.616,0.045,1008,653,0.606,0.042,12.97,8.67,2.18,1.19,0.48,0.51,0.617,0.6,4.3,7.82,0.00137939770813704,0,0,0
8476913,"Devin Shore","MIN","C",55,1,4,5,-8,41,0.02439,0.0181818181818182,0.0909090909090909,519.109,505.96,381,543,0.412,-0.073,269,369,0.421,-0.068,0,0.68,0,0,0,0,0.406,0,-0.68,1,0,0,0,0
8476917,"Adam Pelech","NYI","D",60,0,21,21,4,109,0,0,0.35,1266.8333,1093.91,1202,954,0.557,0.069,858,658,0.565,0.073,4.68,5.65,0.53,0.43,0,0.11,0.476,0.45,-0.970000000000001,-0.53,0.000418366015481279,0,0,0
8476921,"Jordan Martinook","CAR","L",94,16,26,42,17,127,0.12598,0.170212765957447,0.446808510638298,928.0957,768.71,1403,1008,0.581,0,996,712,0.583,0.009,7.96,5.59,1.89,1.89,0,0,0.476,0.59,2.37,14.11,0.0012998476113222,0,0,0
8476923,"Damon Severson","CBJ","D",70,6,19,25,5,91,0.06593,0.0857142857142857,0.357142857142857,1143.2285,998.27,1117,1146,0.493,0.008,785,802,0.494,0.007,8.09,6.96,0.95,0.55,0.3,0.11,0.493,0.54,1.13,5.05,0.000712268557235683,0,0,0
8476925,"Colton Sissons","NSH","C",72,7,14,21,-12,80,0.0875,0.0972222222222222,0.291666666666667,861.5416,690.26,733,793,0.48,-0.032,516,559,0.48,-0.028,11.1,5.1,1.51,1.31,0.17,0.03,0.318,0.69,6,5.49,0.00146056015557848,0,0,0
8476927,"Teddy Blueger","VAN","C",82,8,18,26,-7,94,0.0851,0.0975609756097561,0.317073170731707,859.0365,707.5,877,951,0.479,-0.014,623,667,0.482,-0.003,8.01,4.16,3.41,3.23,0.18,0,0.424,0.66,3.85,4.59,0.00290455871341848,0,0,1
8476931,"Jake McCabe","TOR","D",79,2,25,27,22,84,0.0238,0.0253164556962025,0.341772151898734,1295.1012,1064.84,1286,1444,0.471,0,916,984,0.482,0.001,16.34,14.19,0.65,0.46,0.12,0.07,0.386,0.54,2.15,1.35,0.000381183251220792,0,0,0
8476934,"Brock McGinn","ANA","L",26,4,4,8,1,30,0.13333,0.153846153846154,0.307692307692308,702.5,595.3,230,317,0.42,-0.049,155,205,0.43,-0.031,1.91,1.08,0,0,0,0,0.375,0.64,0.83,4,0,0,0,0
8476952,"Dominic Toninato","WPG","C",7,0,0,0,-1,2,0,0,0,504.4285,475.57,43,58,0.425,-0.115,26,32,0.448,-0.096,0,0,0,0,0,0,0.277,0,0,0,0,0,0,0
8476958,"Jaccob Slavin","CAR","D",95,8,23,31,26,141,0.05673,0.0842105263157895,0.326315789473684,1314.8,1065.27,1989,1531,0.565,-0.027,1415,1104,0.561,-0.022,15.45,17.11,1.98,1.79,0,0.2,0.54,0.47,-1.66,6.02,0.000951115238659472,0,0,0
8476960,"Andreas Athanasiou","CHI","C",8,1,0,1,-1,8,0.125,0.125,0.125,601.625,589.75,54,101,0.348,-0.122,44,73,0.376,-0.106,0.32,0,0,0,0,0,0.384,1,0.32,1,0,0,0,0
8476967,"Brett Kulak","EDM","D",104,8,22,30,2,160,0.05,0.0769230769230769,0.288461538461538,1268.5865,1106.93,1897,1729,0.523,-0.013,1377,1210,0.532,-0.008,8.63,5.87,1.8,1.69,0,0.11,0.516,0.6,2.76,6.2,0.0008185973431544,0,0,0
8476979,"Erik Gustafsson","DET","D",60,2,16,18,-19,67,0.02985,0.0333333333333333,0.3,978.8666,853.9,813,750,0.52,0.043,578,559,0.508,0.039,4.11,1.72,0.14,0,0.12,0.02,0.575,0.71,2.39,1.86,0.000143022552817718,0,0,0
8476981,"Josh Anderson","MTL","R",86,15,13,28,-4,120,0.125,0.174418604651163,0.325581395348837,857.6627,733.9,993,1140,0.465,-0.022,661,825,0.444,-0.041,5.84,6.4,0.89,0.76,0,0.13,0.416,0.48,-0.56,14.11,0.000723979523136706,0,0,0
8476988,"Matthew Benning","SJS","D",7,0,0,0,-5,7,0,0,0,782.4285,714.85,74,106,0.411,-0.059,53,80,0.398,-0.065,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,0,NA,NA
8477015,"Connor Brown","EDM","R",102,18,21,39,10,150,0.12,0.176470588235294,0.382352941176471,860.2156,727.71,1103,1238,0.471,-0.08,798,860,0.481,-0.075,4.25,6.45,0.72,0.7,0,0.03,0.423,0.4,-2.2,17.28,0.000492352628532551,0,0,0
8477018,"Ben Hutton","VGK","D",11,0,2,2,0,11,0,0,0.181818181818182,794,782.18,130,158,0.451,-0.045,94,108,0.465,-0.029,0,0,0,0,0,0,0.536,0,0,0,0,0,0,0
8477021,"Alexander Kerfoot","UTA","C",81,11,17,28,-5,101,0.10891,0.135802469135802,0.345679012345679,915.2098,716.91,1014,898,0.53,0.004,736,623,0.541,0.012,8.36,9.4,2.79,2.77,0,0.02,0.488,0.47,-1.04,8.21,0.00225813432796138,0,0,1
8477034,"Jaycob Megna","FLA","D",8,0,0,0,-2,5,0,0,0,966,840.5,107,85,0.557,-0.034,78,55,0.586,-0.007,0,1.97,0,0,0,0,0.479,0,-1.97,0,0,0,0,0
8477070,"Liam O'Brien","UTA","C",28,0,2,2,1,34,0,0,0.0714285714285714,557.8214,556.35,252,258,0.494,-0.03,177,175,0.502,-0.039,0,0.26,0,0,0,0,0.469,0,-0.26,0,0,0,0,0
8477073,"Kurtis MacDermid","NJD","L",23,0,0,0,-5,7,0,0,0,346.5652,338.52,81,118,0.407,-0.106,46,82,0.359,-0.147,0.08,0,0,0,0,0,0.571,1,0.08,0,0,0,0,0
8477220,"Nate Schmidt","FLA","D",103,8,23,31,13,96,0.08333,0.0776699029126214,0.300970873786408,988.1844,848.9,1510,1171,0.563,0.024,1062,846,0.556,0.022,3.2,3.14,0.11,0,0,0.11,0.566,0.51,0.0600000000000001,7.89,6.48438387642151e-05,0,0,0
8477244,"Chad Ruhwedel","NYR","D",5,0,1,1,2,1,0,0,0.2,846.2,698.4,54,65,0.453,-0.041,34,51,0.4,-0.079,0.24,0.01,0,0,0,0,0.448,0.94,0.23,0,0,0,0,0
8477335,"Kyle Burroughs","LAK","D",33,0,3,3,3,6,0,0,0.0909090909090909,469.0909,442.27,234,212,0.524,-0.002,159,154,0.507,-0.034,0.79,0.24,0,0,0,0,0.542,0.77,0.55,0,0,0,0,0
8477346,"MacKenzie Weegar","CGY","D",81,8,39,47,18,184,0.04347,0.0987654320987654,0.580246913580247,1449.8641,1090.39,1583,1318,0.545,0.044,1090,865,0.557,0.064,19.65,21.92,2.12,1.18,0.2,0.74,0.506,0.47,-2.27,5.88,0.00108311556260367,0,1,0
8477353,"Tyler Motte","DET","C",55,4,5,9,-11,66,0.0606,0.0727272727272727,0.163636363636364,678.8545,577.1,443,505,0.467,-0.024,304,343,0.469,-0.018,1.07,1.68,0.77,0.77,0,0,0.5,0.39,-0.61,3.23,0.00123737855460927,0,0,0
8477365,"Connor Clifton","BUF","D",73,1,15,16,-6,63,0.01587,0.0136986301369863,0.219178082191781,962.9178,785.83,858,1006,0.46,-0.054,605,735,0.451,-0.056,3.1,4.44,0.07,0,0,0.07,0.355,0.41,-1.34,0.93,5.97499044833759e-05,0,0,0
8477380,"Jonny Brodzinski","NYR","C",51,12,7,19,6,73,0.16438,0.235294117647059,0.372549019607843,700.5098,650.66,485,586,0.452,-0.042,345,437,0.441,-0.055,1.28,0.61,0.14,0,0.09,0.04,0.392,0.68,0.67,11.86,0.000235122881011716,0,0,0
8477384,"Joshua Brown","EDM","D",11,0,1,1,-1,9,0,0,0.0909090909090909,714.5454,610.63,97,118,0.451,-0.066,70,86,0.448,-0.076,0.79,0.06,0,0,0,0,0.513,0.93,0.73,0,0,0,0,0
8477392,"Hudson Fasching","NYI","R",43,2,2,4,-4,51,0.03921,0.0465116279069767,0.0930232558139535,664.9069,648.69,477,408,0.538,0.036,336,283,0.542,0.038,2.06,1.6,0.12,0,0.12,0,0.464,0.56,0.46,1.88,0.000251827527229927,0,0,0
8477401,"John Hayden","SEA","C",20,1,1,2,0,20,0.05,0.05,0.1,510.5,498.35,163,173,0.485,0.014,122,113,0.519,0.047,0.61,0.52,0,0,0,0,0.589,0.54,0.09,1,0,0,0,0
8477402,"Pavel Buchnevich","STL","L",83,23,42,65,11,159,0.14465,0.27710843373494,0.783132530120482,1149.4819,861.86,1147,1174,0.494,0.014,832,842,0.497,0.014,16.78,11.56,5.54,4.34,0.79,0.41,0.531,0.59,5.22,17.46,0.00348402117258952,0,0,1
8477404,"Jake Guentzel","TBL","C",85,44,42,86,15,233,0.18884,0.517647058823529,1.01176470588235,1209.2705,904.54,1364,1271,0.517,0.021,988,932,0.514,0.016,20.87,20.46,5.59,4.67,0.6,0.31,0.592,0.51,0.41,38.41,0.00326302705055749,0,1,1
8477406,"Mattias Janmark","EDM","C",102,5,17,22,-1,66,0.07575,0.0490196078431373,0.215686274509804,784.7647,667.85,937,1072,0.466,-0.083,673,736,0.477,-0.076,1.88,5.1,0.52,0.52,0,0,0.416,0.27,-3.22,4.48,0.000389775881791289,0,0,0
8477407,"Anthony Duclair","NYI","L",44,7,4,11,-15,60,0.11666,0.159090909090909,0.25,902.5,771.2,572,609,0.484,-0.039,420,422,0.498,-0.03,2.58,4.73,0.02,0,0,0.02,0.507,0.35,-2.15,6.98,3.02190883908335e-05,0,0,0
8477409,"Carter Verhaeghe","FLA","C",104,27,49,76,-2,294,0.09183,0.259615384615385,0.730769230769231,1085.9903,868.11,1740,1329,0.566,0.03,1270,1017,0.555,0.022,25.34,21.08,4.83,3.12,1.02,0.69,0.546,0.55,4.26,22.17,0.00256589627139254,0,1,1
8477425,"Miles Wood","COL","L",38,4,4,8,-8,61,0.06557,0.105263157894737,0.210526315789474,683.421,640.55,418,414,0.502,-0.045,274,279,0.495,-0.054,0.04,2.27,0,0,0,0,0.411,0.02,-2.23,4,0,0,0,0
8477426,"Nick Paul","TBL","L",81,24,19,43,9,153,0.15686,0.296296296296296,0.530864197530864,987.0617,842.07,1018,1036,0.495,-0.012,720,741,0.492,-0.015,9.03,6.35,4.37,3.62,0.62,0.12,0.411,0.59,2.68,19.63,0.00327946777494967,0,0,1
8477429,"Andrew Copp","DET","C",56,10,13,23,4,67,0.14925,0.178571428571429,0.410714285714286,882.1428,773.94,632,708,0.471,-0.013,451,502,0.473,0.007,5.43,3.01,3.18,3.12,0,0.07,0.511,0.64,2.42,6.82,0.00386234842833026,0,0,1
8477435,"Ryan Graves","PIT","D",61,1,3,4,-15,39,0.02564,0.0163934426229508,0.0655737704918033,899.4098,794.95,734,745,0.496,-0.018,518,535,0.491,-0.015,0.19,1.79,0,0,0,0,0.421,0.1,-1.6,1,0,0,0,0
8477444,"Andre Burakovsky","SEA","L",79,10,27,37,-3,115,0.08695,0.126582278481013,0.468354430379747,865.3417,740.79,945,1018,0.481,0.001,670,759,0.468,-0.013,4.76,7.65,0.92,0.44,0.43,0.05,0.511,0.38,-2.89,9.08,0.000807466203483768,0,0,0
8477446,"Michael McCarron","NSH","C",74,5,9,14,-21,80,0.0625,0.0675675675675676,0.189189189189189,825.4864,666.51,708,826,0.461,-0.05,491,577,0.459,-0.05,7.05,3.86,1.45,1.45,0,0,0.201,0.65,3.19,3.55,0.00142422173845102,0,0,0
8477447,"Shea Theodore","VGK","D",78,9,53,62,9,152,0.05921,0.115384615384615,0.794871794871795,1328.2692,1100.91,1458,1314,0.525,0.007,990,916,0.519,-0.005,15.62,6.95,1.29,0.57,0.56,0.16,0.562,0.69,8.67,7.71,0.000747068208995354,0,0,0
8477450,"Jason Dickinson","CHI","C",59,7,9,16,-11,56,0.125,0.11864406779661,0.271186440677966,941.9491,755.16,557,698,0.443,-0.009,367,500,0.423,-0.028,5.46,10.85,1.84,1.69,0.1,0.06,0.342,0.33,-5.39,5.16,0.00198650483415502,0,0,0
8477451,"Ryan Hartman","MIN","R",75,13,19,32,-6,176,0.07386,0.173333333333333,0.426666666666667,910.08,798.69,983,1063,0.48,0.007,709,737,0.49,0.014,8.7,8.3,2.51,2.08,0.4,0.03,0.453,0.51,0.399999999999999,10.49,0.0022063994374121,0,0,1
8477456,"J.T. Compher","DET","L",76,11,21,32,-7,98,0.11224,0.144736842105263,0.421052631578947,1000.8684,773.98,831,1024,0.447,-0.055,580,735,0.441,-0.056,11.77,14.53,1.84,1.79,0,0.05,0.489,0.45,-2.76,9.16,0.00145137120819018,0,0,0
8477476,"Artturi Lehkonen","COL","L",76,30,19,49,39,169,0.17751,0.394736842105263,0.644736842105263,1216.5,952.86,1378,1073,0.562,0.032,1012,799,0.558,0.022,19.62,17.32,5.89,4.42,1.33,0.14,0.59,0.53,2.3,24.11,0.00382244143033292,0,1,1
8477478,"William Carrier","CAR","L",58,4,7,11,1,71,0.05633,0.0689655172413793,0.189655172413793,702.7413,679.43,786,541,0.592,0.014,550,384,0.588,0.02,1.95,0.35,1.17,1.17,0,0,0.539,0.85,1.6,2.83,0.00172231919140971,0,0,0
8477479,"Tyler Bertuzzi","CHI","L",82,23,23,46,-39,131,0.17557,0.280487804878049,0.560975609756098,960.1707,778.07,860,1088,0.441,-0.008,588,813,0.419,-0.023,13.03,18.31,5.15,4.21,0.83,0.11,0.461,0.42,-5.28,17.85,0.00392460703386057,0,0,1
8477488,"Brett Pesce","NJD","D",77,3,17,20,-1,107,0.02803,0.038961038961039,0.25974025974026,1300.2207,1101.59,1389,1329,0.511,0.007,978,947,0.508,0.012,8.01,8.91,0.26,0,0.16,0.1,0.501,0.47,-0.9,2.74,0.000155817702792613,0,0,0
8477492,"Nathan MacKinnon","COL","C",86,39,88,127,30,359,0.10863,0.453488372093023,1.47674418604651,1367.2441,1025.05,1814,1275,0.587,0.072,1295,913,0.586,0.07,30.76,25.93,6.48,3.58,1.43,1.47,0.652,0.54,4.83,32.52,0.00330660065204022,0,1,1
8477493,"Aleksander Barkov","FLA","C",90,26,67,93,5,194,0.13402,0.288888888888889,1.03333333333333,1219.0222,840.2,1458,1055,0.58,0.046,1058,754,0.583,0.057,27.93,20.55,4.98,3.83,0.67,0.48,0.542,0.58,7.38,21.02,0.00272349428911139,0,1,1
