"playerId","skaterFullName","team_abbr","positionCode","shootsCatches","gamesPlayed","goals","assists","points","plusMinus","shots","shootingPct","faceoffWinPct","timeOnIcePerGame","toi_5v5_per_game","corsi_against","corsi_ahead","corsi_behind","corsi_close","corsi_for","corsi_relative","corsi_tied","corsi_total","corsi_percentage","fenwick_against","fenwick_ahead","fenwick_behind","fenwick_close","fenwick_for","fenwick_relative","fenwick_tied","fenwick_total","fenwick_percentage","zone_start_pct","shooting_pct_5v5","save_pct_5v5","evGoals","evPoints","gameWinningGoals","lastName","otGoals","penaltyMinutes","pointsPerGame","ppGoals","ppPoints","seasonId","shGoals","shPoints","teamAbbrevs","goals_per_game","assists_per_game","points_per_game","shots_per_game","corsi_plus_minus","fenwick_plus_minus"
8478466,"Daniel Sprong","NJD","R","R",1,0,0,0,-1,0,NA,NA,667,624,16,0,-7,-3,9,-0.134,0,-7,0.36,14,0,-9,-4,5,-0.229,0,-9,0.263,0.375,0,0.888,0,0,0,"Sprong",0,0,0,0,0,20242025,0,0,"NJD",0,0,0,0,-7,-9
8481518,"Nolan Foote","NJD","L","L",7,0,1,1,0,5,0,0.5,589.4285,582.14,49,-2,20,-3,68,0.013,1,19,0.581,35,-1,17,-3,50,0.034,-1,15,0.588,0.6,0.09,0.869,0,1,0,"Foote",0,0,0.14285,0,0,20242025,0,0,"NJD",0,0.142857142857143,0.142857142857143,0.714285714285714,19,15
8480192,"Johnathan Kovacevic","NJD","D","R",84,1,16,17,9,78,0.01282,NA,1176.369,998.41,1209,-86,63,85,1274,0.008,88,65,0.513,858,-48,24,62,888,0.011,54,30,0.508,0.389,0.086,0.916,1,17,1,"Kovacevic",0,74,0.20238,0,0,20242025,0,0,"NJD",0.0119047619047619,0.19047619047619,0.202380952380952,0.928571428571429,65,30
8477073,"Kurtis MacDermid","NJD","L","L",23,0,0,0,-5,7,0,NA,346.5652,338.52,118,-24,-17,-12,81,-0.106,4,-37,0.407,82,-23,-11,-16,46,-0.147,-2,-36,0.359,0.571,0.031,0.872,0,0,0,"MacDermid",0,23,0,0,0,20242025,0,0,"NJD",0,0,0,0.304347826086957,-37,-36
8481559,"Jack Hughes","NJD","C","L",62,27,43,70,12,229,0.1179,0.37631,1254.0483,920.98,908,37,82,102,1096,0.059,69,188,0.546,637,32,41,71,758,0.061,48,121,0.543,0.702,0.1,0.915,20,41,7,"Hughes",2,18,1.12903,6,27,20242025,1,2,"NJD",0.435483870967742,0.693548387096774,1.12903225806452,3.69354838709677,188,121
8482684,"Luke Hughes","NJD","D","L",72,7,37,44,-10,123,0.05691,0,1270.4583,1086.05,1179,-19,107,132,1329,0.029,62,150,0.529,860,-32,43,54,903,0.013,32,43,0.512,0.537,0.071,0.907,7,28,1,"Hughes",0,16,0.61111,0,16,20242025,0,0,"NJD",0.0972222222222222,0.513888888888889,0.611111111111111,1.70833333333333,150,43
8478414,"Timo Meier","NJD","R","L",85,28,29,57,6,257,0.10894,0.28571,1085.5294,910.31,1271,-28,112,110,1419,0.038,64,148,0.527,892,-15,69,105,1015,0.056,69,123,0.532,0.463,0.082,0.94,21,44,5,"Meier",0,64,0.67058,7,13,20242025,0,0,"NJD",0.329411764705882,0.341176470588235,0.670588235294118,3.02352941176471,148,123
8480032,"Shane Bowers","NJD","C","L",4,0,0,0,-1,2,0,1,495.25,487.5,26,2,2,-7,25,-0.099,-5,-1,0.49,20,3,1,-5,19,-0.131,-5,-1,0.487,0.75,0.1,0.866,0,0,0,"Bowers",0,0,0,0,0,20242025,0,0,"NJD",0,0,0,0.5,-1,-1
8482635,"Mike Hardman","NJD","L","L",2,0,1,1,0,2,0,0,542.5,537.5,12,-1,5,-2,17,0.066,1,5,0.586,7,1,3,-2,12,0.099,1,5,0.631,0.714,0.166,0.666,0,1,0,"Hardman",0,0,0.5,0,0,20242025,0,0,"NJD",0,0.5,0.5,1,5,5
8479414,"Nathan Bastian","NJD","R","R",64,4,6,10,-3,50,0.08,0.32,659.3906,603.25,571,-59,-33,-27,492,-0.044,13,-79,0.462,415,-48,-26,-34,331,-0.059,-10,-84,0.443,0.412,0.056,0.934,2,8,1,"Bastian",0,31,0.15625,1,1,20242025,1,1,"NJD",0.0625,0.09375,0.15625,0.78125,-79,-84
8483429,"Seamus Casey","NJD","D","R",15,4,4,8,3,12,0.33333,NA,744.8666,650.46,175,-7,-14,-24,134,-0.056,-20,-41,0.433,129,-8,-13,-18,95,-0.059,-13,-34,0.424,0.663,0.131,0.95,2,5,1,"Casey",0,0,0.53333,2,3,20242025,0,0,"NJD",0.266666666666667,0.266666666666667,0.533333333333333,0.8,-41,-34
8483495,"Simon Nemec","NJD","D","R",31,3,3,6,-7,32,0.09375,NA,942.8387,842.38,456,-47,-9,-60,365,-0.061,-35,-91,0.444,338,-39,-16,-55,249,-0.073,-34,-89,0.424,0.598,0.069,0.921,3,4,2,"Nemec",1,16,0.19354,0,2,20242025,0,0,"NJD",0.0967741935483871,0.0967741935483871,0.193548387096774,1.03225806451613,-91,-89
8479996,"Cody Glass","NJD","C","R",5,0,0,0,-2,6,0,0.51923,845.6,740.8,74,-12,-15,-19,45,-0.079,-2,-29,0.378,51,-7,-15,-14,28,-0.114,-1,-23,0.354,0.466,0,0.937,0,0,0,"Glass",0,2,0,0,0,20242025,0,0,"NJD",0,0,0,1.2,-29,-23
8479395,"Dennis Cholowski","NJD","D","L",2,0,0,0,1,2,0,NA,539,539,24,1,-1,3,23,0.051,-1,-1,0.489,20,0,-4,0,15,-0.009,-1,-5,0.428,0.75,0.111,1,0,0,0,"Cholowski",0,0,0,0,0,20242025,0,0,"NJD",0,0,0,1,-1,-5
8475208,"Brian Dumoulin","NJD","D","L",5,0,0,0,0,4,0,NA,1761.4,1449.6,152,-19,-21,-19,110,-0.039,-2,-42,0.419,109,-7,-12,-8,87,-0.007,-3,-22,0.443,0.4,0.066,0.936,0,0,0,"Dumoulin",0,0,0,0,0,20242025,0,0,"NJD",0,0,0,0.8,-42,-22
8476462,"Dougie Hamilton","NJD","D","R",69,9,33,42,5,196,0.04591,NA,1213.7826,961.05,1184,-34,62,-41,1214,0.003,2,30,0.506,842,-19,25,-13,860,0.006,12,18,0.505,0.615,0.103,0.915,4,27,3,"Hamilton",0,36,0.60869,5,15,20242025,0,0,"NJD",0.130434782608696,0.478260869565217,0.608695652173913,2.84057971014493,30,18
8475413,"Justin Dowling","NJD","C","L",57,2,5,7,-6,38,0.05263,0.48,618.7368,605.22,555,-62,-8,-79,451,-0.069,-34,-104,0.448,385,-36,-6,-34,332,-0.046,-11,-53,0.463,0.488,0.054,0.923,2,7,0,"Dowling",0,6,0.1228,0,0,20242025,0,0,"NJD",0.0350877192982456,0.087719298245614,0.12280701754386,0.666666666666667,-104,-53
8482110,"Dawson Mercer","NJD","C","R",87,21,17,38,-2,149,0.14093,0.39245,1084.0229,822.64,1193,-86,57,0,1157,-0.017,-7,-36,0.492,853,-66,29,-3,807,-0.017,-9,-46,0.486,0.45,0.081,0.923,14,29,3,"Mercer",0,24,0.43678,6,8,20242025,1,1,"NJD",0.241379310344828,0.195402298850575,0.436781609195402,1.71264367816092,-36,-46
8477488,"Brett Pesce","NJD","D","R",77,3,17,20,-1,107,0.02803,NA,1300.2207,1101.59,1329,-38,54,69,1389,0.007,44,60,0.511,947,-29,23,39,978,0.012,37,31,0.508,0.501,0.076,0.909,2,19,0,"Pesce",0,31,0.25974,0,0,20242025,1,1,"NJD",0.038961038961039,0.220779220779221,0.25974025974026,1.38961038961039,60,31
8475287,"Erik Haula","NJD","L","L",74,11,11,22,-7,119,0.09243,0.53047,898.0675,739.62,852,-80,41,27,860,-0.007,47,8,0.502,645,-67,15,2,615,-0.018,22,-30,0.488,0.475,0.088,0.896,9,17,1,"Haula",0,41,0.29729,2,5,20242025,0,0,"NJD",0.148648648648649,0.148648648648649,0.297297297297297,1.60810810810811,8,-30
8478399,"Jonas Siegenthaler","NJD","D","L",58,2,7,9,6,55,0.03636,NA,1197.5344,1028.75,903,-90,31,26,907,-0.009,63,4,0.501,630,-47,11,19,637,-0.005,43,7,0.502,0.415,0.077,0.927,2,9,0,"Siegenthaler",0,50,0.15517,0,0,20242025,0,0,"NJD",0.0344827586206897,0.120689655172414,0.155172413793103,0.948275862068966,4,7
8481594,"Nathan Légaré","NJD","R","R",3,0,0,0,-1,3,0,NA,640.6666,633,31,-6,-7,-5,15,-0.227,-3,-16,0.326,17,1,-7,-4,9,-0.186,-2,-8,0.346,0.538,0,0.875,0,0,0,"Légaré",0,0,0,0,0,20242025,0,0,"NJD",0,0,0,1,-16,-8
8476474,"Stefan Noesen","NJD","R","R",83,23,20,43,-12,172,0.13372,0.48863,958.0481,750.66,960,-14,63,58,1051,0.022,42,91,0.522,686,-7,20,43,740,0.026,41,54,0.518,0.476,0.086,0.901,12,28,5,"Noesen",1,64,0.51807,11,15,20242025,0,0,"NJD",0.27710843373494,0.240963855421687,0.518072289156627,2.07228915662651,91,54
8477508,"Curtis Lazar","NJD","C","R",48,2,3,5,-6,27,0.07407,0.5125,634.0208,562.2,429,-56,-38,-76,301,-0.104,-34,-128,0.412,315,-47,-35,-61,205,-0.117,-28,-110,0.394,0.401,0.058,0.924,2,5,0,"Lazar",0,14,0.10416,0,0,20242025,0,0,"NJD",0.0416666666666667,0.0625,0.104166666666667,0.5625,-128,-110
8475455,"Brenden Dillon","NJD","D","L",83,2,14,16,8,48,0.04166,NA,1107.5301,921.84,1311,-49,51,-57,1304,-0.016,-9,-7,0.498,945,-33,12,-39,914,-0.015,-10,-31,0.491,0.571,0.097,0.903,2,15,0,"Dillon",0,67,0.19277,0,0,20242025,0,1,"NJD",0.0240963855421687,0.168674698795181,0.192771084337349,0.578313253012048,-7,-31
8483531,"Brian Halonen","NJD","L","R",2,0,0,0,-1,2,0,NA,834,700.5,22,-2,9,-1,30,0.144,1,8,0.576,14,-1,3,-2,15,0.168,-1,1,0.517,0.444,0,0.666,0,0,0,"Halonen",0,0,0,0,0,20242025,0,0,"NJD",0,0,0,1,8,1
8479407,"Jesper Bratt","NJD","L","L",86,22,69,91,0,200,0.11,0,1152.3837,807.12,1178,21,67,57,1286,0.025,20,108,0.521,855,8,17,28,895,0.02,15,40,0.511,0.677,0.1,0.903,16,53,2,"Bratt",0,18,1.05813,4,34,20242025,2,4,"NJD",0.255813953488372,0.802325581395349,1.05813953488372,2.32558139534884,108,40
8480002,"Nico Hischier","NJD","C","L",80,39,34,73,9,203,0.19211,0.55435,1237.5625,864.86,1082,-17,116,117,1263,0.044,82,181,0.538,763,11,57,94,901,0.056,70,138,0.541,0.488,0.086,0.919,25,42,3,"Hischier",0,20,0.9125,14,29,20242025,0,2,"NJD",0.4875,0.425,0.9125,2.5375,181,138
8477392,"Hudson Fasching","NYI","R","R",43,2,2,4,-4,51,0.03921,0.2,664.9069,648.69,408,10,48,23,477,0.036,11,69,0.538,283,5,30,30,336,0.038,18,53,0.542,0.464,0.038,0.928,2,4,0,"Fasching",0,6,0.09302,0,0,20242025,0,0,"NYI",0.0465116279069767,0.0465116279069767,0.0930232558139535,1.18604651162791,69,53
8476429,"Scott Mayfield","NYI","D","R",66,3,6,9,18,51,0.05882,NA,1020.0454,896.81,1005,-86,43,-55,901,-0.036,-61,-104,0.472,703,-52,43,-24,650,-0.036,-44,-53,0.48,0.501,0.107,0.932,2,8,0,"Mayfield",0,27,0.13636,0,0,20242025,1,1,"NYI",0.0454545454545455,0.0909090909090909,0.136363636363636,0.772727272727273,-104,-53
8484958,"Maxim Tsyplakov","NYI","R","L",77,10,25,35,4,116,0.0862,0.43478,898.0259,789.15,980,-17,67,15,1026,0.017,-4,46,0.511,681,2,47,31,748,0.024,18,67,0.523,0.537,0.091,0.905,9,32,1,"Tsyplakov",0,39,0.45454,1,3,20242025,0,0,"NYI",0.12987012987013,0.324675324675325,0.454545454545455,1.50649350649351,46,67
8474709,"Matt Martin","NYI","L","L",32,0,2,2,-5,17,0,0.53333,512.9375,507.03,272,-59,-5,-67,176,-0.098,-32,-96,0.392,187,-39,4,-41,133,-0.077,-19,-54,0.415,0.506,0.058,0.92,0,2,0,"Martin",0,10,0.0625,0,0,20242025,0,0,"NYI",0,0.0625,0.0625,0.53125,-96,-54
8475231,"Casey Cizikas","NYI","C","L",82,7,10,17,-13,97,0.07216,0.55155,782.439,709.4,914,-12,41,-35,909,-0.001,-34,-5,0.498,642,-12,19,-12,638,-0.009,-11,-4,0.498,0.438,0.059,0.901,6,15,1,"Cizikas",0,51,0.20731,0,1,20242025,1,1,"NYI",0.0853658536585366,0.121951219512195,0.207317073170732,1.18292682926829,-5,-4
8478445,"Mathew Barzal","NYI","C","R",30,6,14,20,10,78,0.07692,0.42307,1220.9666,960,433,39,69,99,591,0.08,50,158,0.577,293,26,54,74,416,0.086,43,123,0.586,0.552,0.089,0.944,5,16,1,"Barzal",0,4,0.66666,1,4,20242025,0,0,"NYI",0.2,0.466666666666667,0.666666666666667,2.6,158,123
8481601,"Simon Holmstrom","NYI","R","L",75,20,25,45,5,96,0.20833,0.2,1011.8933,772.44,994,-25,-20,61,984,0,35,-10,0.497,685,1,-32,76,704,0.002,50,19,0.506,0.48,0.11,0.921,17,35,3,"Holmstrom",0,8,0.6,2,6,20242025,1,4,"NYI",0.266666666666667,0.333333333333333,0.6,1.28,-10,19
8478115,"Pierre Engvall","NYI","L","L",62,8,7,15,-7,93,0.08602,0.29411,709.0483,696.06,650,-3,44,-11,682,0.015,-9,32,0.512,439,8,30,22,487,0.025,10,48,0.525,0.475,0.066,0.895,8,15,2,"Engvall",0,16,0.24193,0,0,20242025,0,0,"NYI",0.129032258064516,0.112903225806452,0.241935483870968,1.5,32,48
8476917,"Adam Pelech","NYI","D","L",60,0,21,21,4,109,0,NA,1266.8333,1093.91,954,52,140,110,1202,0.069,56,248,0.557,658,52,99,102,858,0.073,49,200,0.565,0.476,0.073,0.899,0,20,0,"Pelech",0,32,0.35,0,1,20242025,0,0,"NYI",0,0.35,0.35,1.81666666666667,248,200
8477500,"Bo Horvat","NYI","C","L",81,28,29,57,-4,243,0.11522,0.5815,1210.4074,887.58,1223,-4,29,27,1282,0.018,34,59,0.511,865,12,1,47,923,0.016,45,58,0.516,0.522,0.094,0.921,23,48,7,"Horvat",3,16,0.7037,3,7,20242025,2,2,"NYI",0.345679012345679,0.358024691358025,0.703703703703704,3,59,58
8483448,"Isaiah George","NYI","D","L",33,1,4,5,-3,26,0.03846,NA,938.7878,908.48,512,-30,-16,-39,441,-0.023,-25,-71,0.462,374,-26,-28,-32,298,-0.051,-22,-76,0.443,0.507,0.091,0.911,1,5,1,"George",0,6,0.15151,0,0,20242025,0,0,"NYI",0.0303030303030303,0.121212121212121,0.151515151515152,0.787878787878788,-71,-76
8480306,"Grant Hutton","NYI","D","R",13,0,2,2,1,10,0,NA,807.6923,727.76,147,0,-19,-15,111,-0.039,-17,-36,0.43,107,1,-20,-12,80,-0.033,-8,-27,0.427,0.44,0.07,0.956,0,2,0,"Hutton",0,4,0.15384,0,0,20242025,0,0,"NYI",0,0.153846153846154,0.153846153846154,0.769230769230769,-36,-27
8476422,"Mike Reilly","NYI","D","L",18,0,2,2,-3,31,0,NA,910.0555,792.61,216,8,21,56,292,0.071,47,76,0.574,157,4,22,37,216,0.055,33,59,0.579,0.655,0.047,0.925,0,2,0,"Reilly",0,2,0.11111,0,0,20242025,0,0,"NYI",0,0.111111111111111,0.111111111111111,1.72222222222222,76,59
8481237,"Kyle MacLean","NYI","C","L",81,4,7,11,-15,61,0.06557,0.48233,597.7407,574.44,730,-95,7,-107,602,-0.056,-40,-128,0.451,509,-67,0,-69,428,-0.058,-14,-81,0.456,0.491,0.063,0.899,4,11,0,"MacLean",0,14,0.1358,0,0,20242025,0,0,"NYI",0.0493827160493827,0.0864197530864197,0.135802469135802,0.753086419753086,-128,-81
8477407,"Anthony Duclair","NYI","L","L",44,7,4,11,-15,60,0.11666,0,902.5,771.2,609,-13,-20,-33,572,-0.039,-4,-37,0.484,422,-6,-6,-2,420,-0.03,10,-2,0.498,0.507,0.062,0.903,4,8,0,"Duclair",0,10,0.25,3,3,20242025,0,0,"NYI",0.159090909090909,0.0909090909090909,0.25,1.36363636363636,-37,-2
8483553,"Marc Gatcomb","NYI","C","R",39,8,1,9,-4,41,0.19512,0.41666,587.2307,580.89,329,-22,12,-33,308,-0.026,-11,-21,0.483,229,-16,6,-18,214,-0.035,-5,-15,0.483,0.574,0.094,0.881,8,9,1,"Gatcomb",0,11,0.23076,0,0,20242025,0,0,"NYI",0.205128205128205,0.0256410256410256,0.230769230769231,1.05128205128205,-21,-15
8477950,"Anthony DeAngelo","NYI","D","R",35,4,15,19,-11,76,0.05263,NA,1400.6285,1118.25,690,-33,58,24,735,0.02,20,45,0.515,476,-10,32,28,526,0.022,28,50,0.524,0.525,0.073,0.901,4,15,1,"DeAngelo",1,10,0.54285,0,4,20242025,0,0,"NYI",0.114285714285714,0.428571428571429,0.542857142857143,2.17142857142857,45,50
8475314,"Anders Lee","NYI","L","L",82,29,25,54,3,233,0.12446,0.44444,1023.6219,823.76,1169,-1,62,75,1267,0.029,37,98,0.52,826,25,21,50,895,0.019,23,69,0.52,0.515,0.101,0.919,24,45,3,"Lee",0,35,0.65853,5,9,20242025,0,0,"NYI",0.353658536585366,0.304878048780488,0.658536585365854,2.84146341463415,98,69
8476419,"Jean-Gabriel Pageau","NYI","C","R",79,14,28,42,4,120,0.11666,0.59615,1019.8354,769.98,1008,19,54,77,1115,0.032,34,107,0.525,711,41,39,48,805,0.031,14,94,0.531,0.494,0.082,0.919,11,33,1,"Pageau",0,23,0.53164,2,5,20242025,1,4,"NYI",0.177215189873418,0.354430379746835,0.531645569620253,1.51898734177215,107,94
8479328,"Julien Gauthier","NYI","R","R",1,0,0,0,0,0,NA,NA,462,462,8,-3,0,-2,6,-0.155,1,-2,0.428,7,-3,0,-3,4,-0.21,0,-3,0.363,0,0,1,0,0,0,"Gauthier",0,0,0,0,0,20242025,0,0,"NYI",0,0,0,0,-2,-3
8475151,"Kyle Palmieri","NYI","C","R",82,24,24,48,-17,169,0.14201,0.39393,1110.9756,841.78,1281,-92,-10,-64,1145,-0.039,-34,-136,0.471,898,-55,-26,-10,825,-0.038,8,-73,0.478,0.517,0.099,0.906,19,38,2,"Palmieri",0,20,0.58536,5,9,20242025,0,1,"NYI",0.292682926829268,0.292682926829268,0.585365853658537,2.0609756097561,-136,-73
8480865,"Noah Dobson","NYI","D","R",71,10,29,39,-16,196,0.05102,NA,1396.338,1097.88,1218,49,30,123,1361,0.043,64,143,0.527,840,55,0,106,964,0.047,69,124,0.534,0.528,0.084,0.912,9,26,1,"Dobson",0,28,0.54929,1,12,20242025,0,1,"NYI",0.140845070422535,0.408450704225352,0.549295774647887,2.76056338028169,143,124
8481014,"Alexander Romanov","NYI","D","L",64,4,16,20,5,100,0.04,NA,1338.4218,1167.28,1318,-26,-5,-16,1266,-0.012,-21,-52,0.489,892,0,0,41,924,0.005,32,32,0.508,0.478,0.081,0.908,4,19,0,"Romanov",0,20,0.3125,0,0,20242025,0,1,"NYI",0.0625,0.25,0.3125,1.5625,-52,32
8481541,"Samuel Bolduc","NYI","D","L",1,0,0,0,-1,0,NA,NA,356,356,2,0,5,5,7,0.214,0,5,0.777,1,0,2,4,4,0.269,1,3,0.8,1,0,0,0,0,0,"Bolduc",0,0,0,0,0,20242025,0,0,"NYI",0,0,0,0,5,3
8477506,"Ryan Pulock","NYI","D","R",74,5,18,23,2,97,0.05154,NA,1264.7837,1029.33,1351,-142,26,-139,1170,-0.056,-65,-181,0.464,960,-106,-3,-87,815,-0.07,-36,-145,0.459,0.466,0.086,0.919,4,19,1,"Pulock",0,16,0.31081,1,2,20242025,0,2,"NYI",0.0675675675675676,0.243243243243243,0.310810810810811,1.31081081081081,-181,-145
8480853,"Liam Foudy","NYI","C","L",2,0,0,0,-1,1,0,NA,447,447,17,-9,-3,-9,6,-0.313,1,-11,0.26,13,-9,-1,-8,4,-0.351,1,-9,0.235,0.666,0,0.875,0,0,0,"Foudy",0,0,0,0,0,20242025,0,0,"NYI",0,0,0,0.5,-11,-9
8477380,"Jonny Brodzinski","NYR","C","R",51,12,7,19,6,73,0.16438,0.47647,700.5098,650.66,586,-42,-32,-53,485,-0.042,-27,-101,0.452,437,-26,-41,-42,345,-0.055,-25,-92,0.441,0.392,0.101,0.948,12,19,2,"Brodzinski",0,4,0.37254,0,0,20242025,0,0,"NYR",0.235294117647059,0.137254901960784,0.372549019607843,1.43137254901961,-101,-92
8476459,"Mika Zibanejad","NYR","C","R",82,20,42,62,-22,183,0.10928,0.51988,1125.7439,763.82,1093,-101,17,-14,1026,-0.008,17,-67,0.484,793,-71,4,4,756,0,30,-37,0.488,0.462,0.088,0.903,13,37,0,"Zibanejad",0,22,0.75609,7,19,20242025,0,6,"NYR",0.24390243902439,0.51219512195122,0.75609756097561,2.23170731707317,-67,-37
8475842,"Sam Carrick","NYR","C","R",80,6,14,20,5,84,0.07142,0.5419,715.9125,636.43,874,-78,-35,-82,709,-0.055,-52,-165,0.447,602,-33,-35,-34,515,-0.038,-19,-87,0.461,0.224,0.08,0.934,5,17,2,"Carrick",1,58,0.25,0,0,20242025,1,3,"NYR",0.075,0.175,0.25,1.05,-165,-87
8482157,"Will Cuylle","NYR","L","L",82,20,25,45,12,152,0.13157,0.33333,904.6463,771.76,1047,-37,40,-36,1030,0.007,-20,-17,0.495,754,-24,16,-28,744,0.011,-2,-10,0.496,0.52,0.112,0.906,16,39,3,"Cuylle",0,42,0.54878,2,3,20242025,2,3,"NYR",0.24390243902439,0.304878048780488,0.548780487804878,1.85365853658537,-17,-10
8481726,"Adam Edstrom","NYR","C","L",51,5,4,9,-5,40,0.125,0,556.4117,547.88,459,-38,-34,-50,372,-0.05,-15,-87,0.447,320,-16,-23,-24,269,-0.039,-12,-51,0.456,0.249,0.084,0.911,5,9,2,"Edstrom",0,27,0.17647,0,0,20242025,0,0,"NYR",0.0980392156862745,0.0784313725490196,0.176470588235294,0.784313725490196,-87,-51
8481525,"Matthew Robertson","NYR","D","L",2,0,0,0,3,2,0,NA,1058,988.5,27,5,-2,0,26,0.089,-4,-1,0.49,20,4,-4,-1,17,0.071,-3,-3,0.459,0.72,0.25,0.933,0,0,0,"Robertson",0,0,0,0,0,20242025,0,0,"NYR",0,0,0,1,-1,-3
8482109,"Alexis Lafrenière","NYR","L","L",82,17,28,45,-13,153,0.11111,0.33333,1020.3292,888.2,1158,58,72,7,1280,0.05,-8,122,0.525,848,68,-3,-10,908,0.041,-5,60,0.517,0.651,0.108,0.884,15,41,4,"Lafrenière",0,38,0.54878,2,4,20242025,0,0,"NYR",0.207317073170732,0.341463414634146,0.548780487804878,1.86585365853659,122,60
8482073,"Braden Schneider","NYR","D","R",80,6,15,21,9,95,0.06315,NA,1072.0125,941.88,1368,-115,-46,-93,1159,-0.048,-48,-209,0.458,999,-70,-58,-49,851,-0.045,-20,-148,0.46,0.377,0.092,0.919,5,19,1,"Schneider",1,18,0.2625,0,0,20242025,1,2,"NYR",0.075,0.1875,0.2625,1.1875,-209,-148
8475184,"Chris Kreider","NYR","L","L",68,22,8,30,-5,152,0.14473,0.39705,1005.25,670.11,827,-88,9,-18,737,-0.029,-11,-90,0.471,618,-76,-10,-32,518,-0.047,-14,-100,0.455,0.481,0.09,0.927,12,19,6,"Kreider",0,24,0.44117,6,7,20242025,4,4,"NYR",0.323529411764706,0.117647058823529,0.441176470588235,2.23529411764706,-90,-100
8477244,"Chad Ruhwedel","NYR","D","R",5,0,1,1,2,1,0,NA,846.2,698.4,65,-21,6,-10,54,-0.041,4,-11,0.453,51,-15,-3,-11,34,-0.079,1,-17,0.4,0.448,0.136,0.945,0,1,0,"Ruhwedel",0,0,0.2,0,0,20242025,0,0,"NYR",0,0.2,0.2,0.2,-11,-17
8476389,"Vincent Trocheck","NYR","C","R",82,26,33,59,0,202,0.12871,0.59322,1265.939,901.2,1189,29,94,27,1298,0.046,-14,109,0.521,862,29,29,18,917,0.039,-3,55,0.515,0.559,0.105,0.899,15,40,7,"Trocheck",1,44,0.71951,5,12,20242025,6,7,"NYR",0.317073170731707,0.402439024390244,0.719512195121951,2.46341463414634,109,55
8481708,"Zac Jones","NYR","D","L",46,1,10,11,0,51,0.0196,NA,1035.2391,912.32,690,-9,-3,-22,671,-0.007,-7,-19,0.493,520,4,-23,-28,490,-0.006,-11,-30,0.485,0.566,0.063,0.941,1,10,0,"Jones",0,24,0.23913,0,1,20242025,0,0,"NYR",0.0217391304347826,0.217391304347826,0.239130434782609,1.10869565217391,-19,-30
8481560,"Arthur Kaliyev","NYR","R","L",14,3,1,4,2,21,0.14285,NA,672.6428,654.21,147,-18,20,13,141,-0.008,-8,-6,0.489,115,-19,11,10,100,-0.051,-7,-15,0.465,0.589,0.104,0.931,3,4,0,"Kaliyev",0,2,0.28571,0,0,20242025,0,0,"NYR",0.214285714285714,0.0714285714285714,0.285714285714286,1.5,-6,-15
8479323,"Adam Fox","NYR","D","R",74,10,51,61,9,135,0.07407,NA,1394.9324,1025.89,1125,52,144,109,1392,0.103,71,267,0.553,805,48,93,76,1007,0.109,61,202,0.555,0.637,0.102,0.912,8,40,2,"Fox",0,32,0.82432,1,18,20242025,1,3,"NYR",0.135135135135135,0.689189189189189,0.824324324324324,1.82432432432432,267,202
8478550,"Artemi Panarin","NYR","L","R",80,37,52,89,-9,237,0.15611,0,1180.9875,928.11,1152,51,74,84,1323,0.066,46,171,0.534,843,65,16,77,969,0.068,45,126,0.534,0.66,0.105,0.896,29,63,3,"Panarin",0,16,1.1125,8,26,20242025,0,0,"NYR",0.4625,0.65,1.1125,2.9625,171,126
8482132,"Brett Berard","NYR","L","L",35,6,4,10,-6,59,0.10169,0.42857,642.8857,634.02,392,-42,5,-56,338,-0.038,-17,-54,0.463,275,-22,0,-49,240,-0.024,-13,-35,0.466,0.497,0.08,0.9,6,10,1,"Berard",0,8,0.28571,0,0,20242025,0,0,"NYR",0.171428571428571,0.114285714285714,0.285714285714286,1.68571428571429,-54,-35
8480817,"K'Andre Miller","NYR","D","L",74,7,20,27,0,110,0.06363,NA,1316.7972,1085.55,1333,-74,51,8,1308,0.01,-2,-25,0.495,965,-34,3,4,939,0.007,5,-26,0.493,0.452,0.104,0.894,7,25,1,"Miller",0,22,0.36486,0,2,20242025,0,0,"NYR",0.0945945945945946,0.27027027027027,0.364864864864865,1.48648648648649,-25,-26
8484210,"Gabe Perreault","NYR","R","L",5,0,0,0,-1,5,0,0,866.2,785.2,74,-9,-6,-13,42,-0.199,-17,-32,0.362,48,-7,-2,-4,32,-0.174,-7,-16,0.4,0.615,0,0.969,0,0,0,"Perreault",0,0,0,0,0,20242025,0,0,"NYR",0,0,0,1,-32,-16
8482460,"Matt Rempe","NYR","C","R",42,3,5,8,7,30,0.1,0.15384,510.4523,507.19,383,-47,-7,-60,292,-0.059,-37,-91,0.432,263,-21,-1,-21,220,-0.029,-21,-43,0.455,0.359,0.109,0.951,3,8,0,"Rempe",0,67,0.19047,0,0,20242025,0,0,"NYR",0.0714285714285714,0.119047619047619,0.19047619047619,0.714285714285714,-91,-43
8482747,"Brennan Othmann","NYR","L","L",22,0,2,2,7,20,0,0,598.2727,585,204,-5,19,32,236,0.045,18,32,0.536,156,-3,10,20,166,0.027,3,10,0.515,0.714,0.113,0.95,0,2,0,"Othmann",0,2,0.0909,0,0,20242025,0,0,"NYR",0,0.0909090909090909,0.0909090909090909,0.909090909090909,32,10
