"playerId","skaterFullName","teams_played_for","team_list","positionCode","shootsCatches","lastName","teamAbbrevs","moneypuck_team","team_abbr","gamesPlayed","goals","assists","points","plusMinus","shots","shootingPct","faceoffWinPct","timeOnIcePerGame","toi_5v5_per_game","corsi_against","corsi_ahead","corsi_behind","corsi_close","corsi_for","corsi_relative","corsi_tied","corsi_total","corsi_percentage","fenwick_against","fenwick_ahead","fenwick_behind","fenwick_close","fenwick_for","fenwick_relative","fenwick_tied","fenwick_total","fenwick_percentage","zone_start_pct","shooting_pct_5v5","save_pct_5v5","evGoals","evPoints","gameWinningGoals","otGoals","penaltyMinutes","pointsPerGame","ppGoals","ppPoints","seasonId","shGoals","shPoints","goals_per_game","assists_per_game","points_per_game","shots_per_game","corsi_plus_minus","fenwick_plus_minus","onIce_xGoalsPercentage","offIce_xGoalsPercentage","I_F_xGoals","I_F_flurryAdjustedxGoals","I_F_scoreVenueAdjustedxGoals","I_F_flurryScoreVenueAdjustedxGoals","I_F_lowDangerxGoals","I_F_mediumDangerxGoals","I_F_highDangerxGoals","I_F_xGoalsFromxReboundsOfShots","I_F_xGoalsFromActualReboundsOfShots","I_F_reboundxGoals","I_F_xGoals_with_earned_rebounds","I_F_xGoals_with_earned_rebounds_scoreAdjusted","I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_F_xGoals","OnIce_F_flurryAdjustedxGoals","OnIce_F_scoreVenueAdjustedxGoals","OnIce_F_flurryScoreVenueAdjustedxGoals","OnIce_F_lowDangerxGoals","OnIce_F_mediumDangerxGoals","OnIce_F_highDangerxGoals","OnIce_F_xGoalsFromxReboundsOfShots","OnIce_F_xGoalsFromActualReboundsOfShots","OnIce_F_reboundxGoals","OnIce_F_xGoals_with_earned_rebounds","OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_A_xGoals","OnIce_A_flurryAdjustedxGoals","OnIce_A_scoreVenueAdjustedxGoals","OnIce_A_flurryScoreVenueAdjustedxGoals","OnIce_A_lowDangerxGoals","OnIce_A_mediumDangerxGoals","OnIce_A_highDangerxGoals","OnIce_A_xGoalsFromxReboundsOfShots","OnIce_A_xGoalsFromActualReboundsOfShots","OnIce_A_reboundxGoals","OnIce_A_xGoals_with_earned_rebounds","OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OffIce_F_xGoals","OffIce_A_xGoals","xGoalsForAfterShifts","xGoalsAgainstAfterShifts","offIce_corsiPercentage","offIce_fenwickPercentage","I_F_faceOffsWon","faceoffsWon","faceoffsLost","OffIce_F_shotAttempts","OffIce_A_shotAttempts","xGoals_plus_minus","goals_above_expected","traded_player","individual_shooting_luck","team_offensive_luck","overall_team_luck","shooting_efficiency","xG_percentage","individual_shooting_luck_per_game","trade_impact_available","individual_luck_category","shooting_efficiency_category","hot_shooter","cold_shooter","lucky_individual","unlucky_individual"
8477948,"Travis Sanheim",1,"PHI","D","L","Sanheim","PHI","PHI","PHI",82,8,22,30,-6,139,5.75539568345324,0,1469.7195,1202.37,1598,-50,106,-138,1553,0.014,-101,-45,49.2859409711203,1099,6,70,-49,1116,0.005,-59,17,50.3837471783296,0.472,0.091,0.886,8,26,0,0,40,0.36585,0,2,20242025,0,2,0.0975609756097561,0.268292682926829,0.365853658536585,1.69512195121951,-45,17,59.039039039039,0.43,1.69,1.63,1.69,1.63,0.41,0.65,0.63,0.23,0.84,0,1.92,1.92,1.85,19.66,18.88,19.66,18.88,1.54,2.65,15.46,1.32,2.78,2.62,18.36,18.36,18.04,13.64,12.83,13.64,12.83,2.05,3.4,8.19,1.3,2.6,2.6,12.34,12.34,11.95,13.29,17.96,0.17,0,0.54,0.52,0,0,0,130,113,6.02,6.31,FALSE,6.31,17.97,6.02,4.73372781065089,59.039039039039,0.0769512195121951,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8478233,"Andrew Mangiapane",1,"WSH","L","L","Mangiapane","WSH","WSH","WSH",91,15,15,30,1,107,14.018691588785,0.4,769.6263,675.14,921,-39,46,32,963,0.025,35,42,51.1146496815287,621,-4,34,38,680,0.023,29,59,52.2674865488086,0.462,0.075,0.924,14,25,4,0,38,0.32967,0,4,20242025,1,1,0.164835164835165,0.164835164835165,0.32967032967033,1.17582417582418,42,59,33.195020746888,0.6,0.55,0.55,0.55,0.55,0.17,0.17,0.21,0.08,0,0,0.63,0.63,0.63,1.6,1.59,1.6,1.59,0.37,0.32,0.91,0.2,0,0,1.8,1.8,1.8,3.22,2.97,3.22,2.97,0.37,0.71,2.13,0.32,0.61,0.61,2.93,2.93,2.77,18.14,12.22,0,0,0.52,0.53,0,0,0,138,125,-1.62,14.45,FALSE,14.45,1.05,-1.62,27.2727272727273,33.195020746888,0.158791208791209,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8481568,"Alex Vlasic",1,"CHI","D","L","Vlasic","CHI","CHI","CHI",82,4,26,30,-23,103,3.88349514563107,0,1395.7682,1100.89,1553,-142,-140,-215,1182,-0.024,-89,-371,43.217550274223,1134,-104,-125,-134,864,-0.007,-41,-270,43.2432432432432,0.435,0.106,0.88,3,17,0,0,12,0.36585,1,12,20242025,0,1,0.0487804878048781,0.317073170731707,0.365853658536585,1.25609756097561,-371,-270,49.173720274083,0.38,0.07,0.07,0.07,0.07,0.07,0,0,0.02,0,0,0.08,0.08,0.08,12.2,11.17,12.2,11.17,0.68,1.04,10.48,0.62,0.93,0.93,11.89,11.89,10.88,12.61,11.44,12.61,11.44,1.58,2.79,8.25,1.5,2.54,2.72,11.32,11.32,10.47,10.56,16.91,0,0,0.55,0.52,0,0,0,102,85,-0.41,3.93,FALSE,3.93,12.13,-0.41,57.1428571428571,49.173720274083,0.0479268292682927,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8475794,"Tyler Seguin",1,"DAL","C","R","Seguin","DAL","DAL","DAL",38,13,16,29,12,74,17.5675675675676,0.53094,939.2105,758.5,447,16,41,47,532,0.056,28,85,54.341164453524,333,3,15,17,368,0.039,17,35,52.4964336661912,0.537,0.098,0.94,9,23,3,1,14,0.76315,4,6,20242025,0,0,0.342105263157895,0.421052631578947,0.763157894736842,1.94736842105263,85,35,53.110599078341,0.35,1.33,1.31,1.33,1.31,0.06,0.19,1.08,0.09,0.06,0.06,1.35,1.35,1.34,4.61,4.56,4.61,4.56,0.18,0.19,4.25,0.18,0.35,0.35,4.44,4.44,4.38,4.07,3.78,4.07,3.78,0.43,0.63,3.01,0.28,0,0,4.34,4.34,4.04,2.22,4.15,0,0,0.45,0.4,9,9,10,35,43,0.54,11.67,FALSE,11.67,3.28,0.54,9.77443609022556,53.110599078341,0.307105263157895,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8478874,"Adam Gaudette",1,"OTT","R","R","Gaudette","OTT","OTT","OTT",87,20,9,29,14,94,21.2765957446809,0.49202,620.6321,530.68,723,-8,39,38,746,0.008,-8,23,50.782845473111,510,13,7,17,507,-0.006,-23,-3,49.8525073746313,0.652,0.103,0.941,17,25,4,0,16,0.33333,3,3,20242025,0,1,0.229885057471264,0.103448275862069,0.333333333333333,1.08045977011494,23,-3,45.5729166666667,0.45,0.39,0.39,0.39,0.39,0.04,0,0.36,0.05,0,0,0.44,0.44,0.44,1.75,1.61,1.75,1.61,0.34,0.27,1.14,0.27,0.58,0.58,1.44,1.44,1.33,2.09,2.09,2.09,2.09,0.02,0.15,1.92,0.05,0,0,2.14,2.14,2.14,8.91,10.82,0,0.04,0.63,0.6,1,1,0,104,61,-0.34,19.61,FALSE,19.61,1.36,-0.34,51.2820512820513,45.5729166666667,0.225402298850575,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8478891,"Mason Appleton",1,"WPG","C","R","Appleton","WPG","WPG","WPG",84,10,19,29,12,123,8.13008130081301,0.44,890.0119,806.95,1125,-82,34,16,1115,0.002,38,-10,49.7767857142857,820,-41,18,6,817,-0.004,20,-3,49.9083689676237,0.301,0.076,0.936,10,26,3,0,36,0.34523,0,3,20242025,0,0,0.119047619047619,0.226190476190476,0.345238095238095,1.46428571428571,-10,-3,53.6708860759494,0.6,2.47,2.39,2.47,2.39,0,0.15,2.32,0.05,0,0,2.51,2.51,2.43,4.24,4.15,4.24,4.15,0.04,0.31,3.89,0.1,0,0,4.34,4.34,4.25,3.66,3.18,3.66,3.18,0.69,1.26,1.7,0.56,1.64,1.64,2.57,2.57,2.39,12.41,8.19,0,0,0.46,0.5,0,0,0,79,93,0.58,7.53,FALSE,7.53,1.77,0.58,4.04858299595142,53.6708860759494,0.0896428571428571,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8479525,"Ross Colton",1,"COL","C","L","Colton","COL","COL","COL",62,16,13,29,-1,126,12.6984126984127,0.40816,858.129,729.29,712,-12,52,93,802,-0.01,50,90,52.9722589167768,483,3,38,71,554,-0.007,30,71,53.4233365477338,0.502,0.077,0.923,11,22,3,0,18,0.46774,5,7,20242025,0,0,0.258064516129032,0.209677419354839,0.467741935483871,2.03225806451613,90,71,57.9390115667718,0.49,2.15,1.93,2.15,1.93,0.37,0.52,1.26,0.32,0.18,0.55,1.92,1.92,1.88,5.51,5.08,5.51,5.08,0.78,2.03,2.69,0.81,1.18,1.18,5.14,5.14,4.98,4,3.97,4,3.97,0.34,0.66,3.01,0.3,0.2,0.2,4.1,4.1,4.07,12.12,12.87,0,0,0.47,0.49,0,0,5,103,117,1.51,13.85,FALSE,13.85,3.36,1.51,7.44186046511628,57.9390115667718,0.223387096774194,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8480036,"Miro Heiskanen",1,"DAL","D","L","Heiskanen","DAL","DAL","DAL",58,6,23,29,3,122,4.91803278688525,0,1481.931,1154.36,1022,-29,83,133,1163,0.026,87,141,53.2265446224256,745,-38,56,55,809,0.016,46,64,52.0592020592021,0.573,0.085,0.91,5,19,0,0,10,0.5,1,10,20242025,0,0,0.103448275862069,0.396551724137931,0.5,2.10344827586207,141,64,50.8344030808729,0.54,1.63,1.57,1.63,1.57,0.21,0.38,1.05,0.18,0.55,0.37,1.44,1.44,1.41,11.88,11.29,11.88,11.29,1.01,1.73,9.14,0.85,1.27,1.27,11.47,11.47,10.91,11.49,10.65,11.49,10.65,0.89,1.76,8.84,0.8,0.92,0.92,11.37,11.37,10.82,6.74,5.66,0.06,0.14,0.42,0.43,0,0,0,47,65,0.390000000000001,4.37,FALSE,4.37,10.25,0.390000000000001,3.68098159509202,50.8344030808729,0.0753448275862069,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8480891,"Michael Kesselring",1,"UTA","D","R","Kesselring","UTA","UTA","UTA",82,7,22,29,4,150,4.66666666666667,0,1061.1951,958.08,1221,5,58,167,1392,0.008,108,171,53.2721010332951,840,35,58,152,1009,0.017,76,169,54.5700378583018,0.553,0.073,0.934,6,26,1,1,89,0.35365,1,3,20242025,0,0,0.0853658536585366,0.268292682926829,0.353658536585366,1.82926829268293,171,169,32.9255861365953,0.55,0.47,0.47,0.47,0.47,0.17,0.3,0,0.08,0,0,0.56,0.56,0.55,3.23,2.99,3.23,2.99,0.55,0.57,2.11,0.31,0.65,0.65,2.89,2.89,2.79,6.58,6.09,6.58,6.09,0.65,1.19,4.74,0.45,0.14,0.14,6.89,6.89,6.42,22.27,18.3,0.12,0,0.48,0.51,0,0,0,160,171,-3.35,6.53,FALSE,6.53,2.76,-3.35,14.8936170212766,32.9255861365953,0.0796341463414634,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8481606,"Jordan Spence",1,"LAK","D","R","Spence","LAK","LAK","LAK",84,5,24,29,22,88,5.68181818181818,0,974.2023,845.41,988,98,91,106,1283,0.054,106,295,56.4949361514751,667,110,54,104,907,0.059,76,240,57.6238881829733,0.523,0.095,0.93,5,24,0,0,16,0.34523,0,5,20242025,0,0,0.0595238095238095,0.285714285714286,0.345238095238095,1.04761904761905,295,240,47.8395061728395,0.51,0.13,0.13,0.13,0.13,0.13,0,0,0.04,0,0,0.16,0.16,0.16,4.65,4.52,4.65,4.52,0.94,1.13,2.58,0.65,0.16,0.16,5.14,5.14,4.98,5.07,4.82,5.07,4.82,0.38,1.22,3.47,0.38,0.2,0.2,5.25,5.25,5.01,16.31,15.93,0.06,0,0.45,0.42,0,0,0,113,138,-0.42,4.87,FALSE,4.87,4.52,-0.42,38.4615384615385,47.8395061728395,0.0579761904761905,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8482122,"Brock Faber",1,"MIN","D","R","Faber","MIN","MIN","MIN",84,10,19,29,0,128,7.8125,0,1538.119,1202.54,1778,-124,-35,-86,1602,-0.006,-17,-176,47.396449704142,1254,-70,-45,-82,1105,-0.022,-34,-149,46.8418821534549,0.507,0.073,0.931,8,18,1,1,25,0.34523,2,10,20242025,0,1,0.119047619047619,0.226190476190476,0.345238095238095,1.52380952380952,-176,-149,46.2557781201849,0.58,0.22,0.18,0.22,0.18,0.14,0.09,0,0.06,0.06,0,0.29,0.29,0.24,15.01,13.77,15.01,13.77,1.32,1.7,11.99,1.18,0.56,0.56,15.63,15.63,14.31,17.44,15.62,17.44,15.62,2.17,3.58,11.69,1.62,1.71,1.71,17.35,17.35,15.64,18.29,13.37,0,0,0.48,0.46,0,0,0,91,99,-2.43,9.78,FALSE,9.78,14.79,-2.43,45.4545454545455,46.2557781201849,0.116428571428571,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8475343,"Nic Dowd",1,"WSH","C","R","Dowd","WSH","WSH","WSH",92,14,14,28,4,96,14.5833333333333,0.49852,910.2717,724.77,1115,-66,-45,-8,1014,-0.02,10,-101,47.627994363551,722,-22,-29,46,714,-0.01,43,-8,49.7214484679666,0.145,0.083,0.903,12,26,3,0,64,0.30434,0,0,20242025,2,2,0.152173913043478,0.152173913043478,0.304347826086957,1.04347826086957,-101,-8,55.1287290559869,0.62,2.03,2.02,2.03,2.02,0.05,0.24,1.74,0.05,0,0,2.08,2.08,2.08,13.49,13.06,13.49,13.06,0.11,0.36,13.02,0.17,0,0,13.66,13.66,13.22,10.98,8.91,10.98,8.91,1.5,3.14,6.34,1.48,3.32,3.32,9.14,9.14,7.61,21.03,12.74,0,0,0.52,0.52,23,23,46,150,141,2.51,11.97,FALSE,11.97,11.46,2.51,6.89655172413793,55.1287290559869,0.130108695652174,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8476457,"Adam Larsson",1,"SEA","D","R","Larsson","SEA","SEA","SEA",82,7,21,28,22,112,6.25,0,1271.1463,1059.45,1506,-42,32,-92,1446,0.011,-50,-60,48.9837398373984,1082,-11,5,-44,1041,0.012,-35,-41,49.0343853038154,0.473,0.107,0.904,7,28,1,0,31,0.34146,0,0,20242025,0,0,0.0853658536585366,0.25609756097561,0.341463414634146,1.36585365853659,-60,-41,54.6434494195688,0.44,2.06,2.03,2.06,2.03,0.07,0,1.99,0.06,0,0.39,1.73,1.73,1.73,13.18,12.77,13.18,12.77,0.45,1.21,11.53,0.37,0.56,0.65,12.9,12.9,12.51,10.94,7.97,10.94,7.97,1.69,1.96,7.29,1.35,1.32,1.32,10.97,10.97,8.09,12.2,15.43,0,0,0.55,0.56,0,0,0,131,108,2.24,4.94,FALSE,4.94,11.12,2.24,3.39805825242718,54.6434494195688,0.0602439024390244,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8476871,"Tanner Pearson",1,"VGK","L","L","Pearson","VGK","VGK","VGK",86,12,16,28,2,115,10.4347826086957,0.31034,690.6162,670.54,1004,-15,-3,-56,913,-0.045,-73,-91,47.6264997391758,708,19,-20,-45,650,-0.044,-57,-58,47.8645066273932,0.482,0.078,0.914,11,27,2,0,8,0.32558,0,0,20242025,1,1,0.13953488372093,0.186046511627907,0.325581395348837,1.33720930232558,-91,-58,78.7692307692308,0.51,1.79,1.79,1.79,1.79,0,0,1.79,0.01,0,0,1.79,1.79,1.79,2.56,2.56,2.56,2.56,0,0,2.56,0.01,0,0,2.57,2.57,2.57,0.69,0.67,0.69,0.67,0.19,0.22,0.29,0.13,0.08,0.08,0.74,0.74,0.72,3.41,3.27,0,0,0.33,0.41,0,0,0,24,49,1.87,10.21,FALSE,10.21,0.77,1.87,6.70391061452514,78.7692307692308,0.118720930232558,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8476902,"Esa Lindell",1,"DAL","D","L","Lindell","DAL","DAL","DAL",98,6,22,28,31,117,5.12820512820513,0,1345.653,1054.17,1868,-163,-88,-136,1533,-0.065,-84,-335,45.0749779476625,1324,-89,-93,-109,1089,-0.05,-53,-235,45.1305428926647,0.348,0.105,0.93,5,27,0,0,18,0.28571,1,1,20242025,0,0,0.0612244897959184,0.224489795918367,0.285714285714286,1.19387755102041,-335,-235,55.5899552803578,0.52,2.4,2.34,2.4,2.34,0.07,0.12,2.21,0.05,0,0,2.46,2.46,2.39,16.16,15.86,16.16,15.86,0.62,0.38,15.16,0.42,0.53,0.53,16.05,16.05,15.76,12.91,9.84,12.91,9.84,1.9,3.59,7.42,1.71,3,3,11.61,11.61,10,11.79,10.68,0,0,0.51,0.49,0,0,0,103,100,3.25,3.6,FALSE,3.6,13.76,3.25,2.5,55.5899552803578,0.036734693877551,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8476981,"Josh Anderson",1,"MTL","R","R","Anderson","MTL","MTL","MTL",86,15,13,28,-4,120,12.5,0.56603,857.6627,733.9,1140,-86,8,-82,993,-0.022,-69,-147,46.5541490857947,825,-73,-22,-104,661,-0.041,-69,-164,44.4818304172275,0.416,0.087,0.911,14,27,1,0,110,0.32558,0,0,20242025,1,1,0.174418604651163,0.151162790697674,0.325581395348837,1.3953488372093,-147,-164,47.7124183006536,0.46,0.89,0.71,0.89,0.71,0.13,0,0.76,0.07,0,0,0.95,0.95,0.77,5.84,5.66,5.84,5.66,0.29,0.33,5.22,0.24,0,0,6.07,6.07,5.89,6.4,5.62,6.4,5.62,0.25,0.61,5.54,0.44,2.27,2.27,4.57,4.57,4.42,13.87,16.1,0,0,0.44,0.46,0,0,0,117,151,-0.56,14.11,FALSE,14.11,4.95,-0.56,16.8539325842697,47.7124183006536,0.16406976744186,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8477021,"Alexander Kerfoot",1,"UTA","C","L","Kerfoot","UTA","UTA","UTA",81,11,17,28,-5,101,10.8910891089109,0.52429,915.2098,716.91,898,5,30,115,1014,0.004,81,116,53.0334728033473,623,24,23,104,736,0.012,66,113,54.1574687270052,0.488,0.065,0.91,9,25,1,0,14,0.34567,0,1,20242025,2,2,0.135802469135802,0.209876543209877,0.345679012345679,1.24691358024691,116,113,47.0720720720721,0.57,2.79,2.77,2.79,2.77,0.02,0,2.77,0.05,0,0,2.83,2.83,2.82,8.36,8.15,8.36,8.15,0.08,0.66,7.62,0.25,0,0,8.6,8.6,8.37,9.4,8.47,9.4,8.47,0.64,1.99,6.77,0.84,0.91,0.91,9.33,9.33,8.39,16.39,12.28,0,0,0.45,0.44,15,15,17,122,150,-1.04,8.21,FALSE,8.21,5.57,-1.04,3.9426523297491,47.0720720720721,0.101358024691358,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8478020,"Michael Amadio",1,"OTT","R","R","Amadio","OTT","OTT","OTT",78,11,17,28,10,90,12.2222222222222,0.5204,856.9743,779.65,978,-30,58,-38,912,-0.024,-94,-66,48.2539682539683,673,11,37,-27,640,-0.021,-81,-33,48.7433358720487,0.353,0.08,0.928,10,27,2,0,20,0.35897,1,1,20242025,0,0,0.141025641025641,0.217948717948718,0.358974358974359,1.15384615384615,-66,-33,61.611030478955,0.46,1.77,1.73,1.77,1.73,0,0,1.77,0.02,0,0.47,1.32,1.32,1.32,8.49,8.33,8.49,8.33,0.26,0.15,8.08,0.2,0.47,0.47,8.23,8.23,8.09,5.29,5.04,5.29,5.04,0.8,1.85,2.64,0.78,0.65,0.65,5.42,5.42,5.21,16.94,20.11,0,0.2,0.54,0.52,0,0,1,148,128,3.2,9.23,FALSE,9.23,6.72,3.2,6.21468926553672,61.611030478955,0.118333333333333,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8478831,"Kevin Stenlund",1,"UTA","C","R","Stenlund","UTA","UTA","UTA",82,14,14,28,-6,102,13.7254901960784,0.59108,861.0609,677.46,903,-9,-2,-14,873,-0.046,-19,-30,49.1554054054054,612,0,8,9,619,-0.039,-1,7,50.2843216896832,0.374,0.087,0.904,13,27,1,0,40,0.34146,0,0,20242025,1,1,0.170731707317073,0.170731707317073,0.341463414634146,1.24390243902439,-30,7,38.3391003460208,0.57,2.69,2.67,2.69,2.67,0.05,0,2.64,0.03,0,0,2.72,2.72,2.7,5.54,5.3,5.54,5.3,0.46,0.6,4.48,0.36,0.23,0.23,5.68,5.68,5.51,8.91,7.96,8.91,7.96,0.75,1.18,6.98,0.94,2.13,2.13,7.71,7.71,7.11,17.77,13.6,0,0,0.49,0.5,38,38,30,116,123,-3.37,11.31,FALSE,11.31,2.85,-3.37,5.20446096654275,38.3391003460208,0.137926829268293,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8478859,"Niko Mikkola",1,"FLA","D","L","Mikkola","FLA","FLA","FLA",98,9,19,28,17,134,6.71641791044776,0,1211.8775,1047.96,1514,43,98,135,1734,-0.022,79,220,53.3866995073892,1092,37,77,98,1249,-0.014,43,157,53.3532678342589,0.554,0.089,0.908,9,27,1,0,107,0.28571,0,1,20242025,0,0,0.0918367346938776,0.193877551020408,0.285714285714286,1.36734693877551,220,157,60.8183079056865,0.46,0.89,0.89,0.89,0.89,0.05,0.26,0.58,0.07,0,0.1,0.86,0.86,0.86,8.77,8.77,8.77,8.77,0.61,0.73,7.44,0.34,0,0.1,9.01,9.01,9,5.65,5.25,5.65,5.25,1.53,1.62,2.5,1,1.25,1.25,5.4,5.4,5.13,19.45,23.08,0.1,0.07,0.57,0.57,0,0,0,191,144,3.12,8.11,FALSE,8.11,7.88,3.12,10.1123595505618,60.8183079056865,0.0827551020408163,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8479390,"Taylor Raddysh",1,"WSH","R","R","Raddysh","WSH","WSH","WSH",87,7,21,28,-8,99,7.07070707070707,0.3,735.954,697.57,983,-30,-2,21,975,0.002,24,-8,49.7957099080695,683,-8,-14,20,689,-0.009,28,6,50.2186588921283,0.336,0.09,0.892,7,27,1,0,22,0.32183,0,1,20242025,0,0,0.0804597701149425,0.241379310344828,0.32183908045977,1.13793103448276,-8,6,12.2377622377622,0.67,0.03,0.03,0.03,0.03,0.03,0,0,0.01,0,0,0.04,0.04,0.04,0.35,0.34,0.35,0.34,0.06,0.29,0,0.07,0,0,0.42,0.42,0.41,2.51,2.28,2.51,2.28,0.36,0.35,1.8,0.32,1.8,1.8,1.03,1.03,0.95,19.16,9.24,0,0,0.49,0.51,0,0,0,109,114,-2.16,6.97,FALSE,6.97,0.32,-2.16,233.333333333333,12.2377622377622,0.0801149425287356,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8480003,"Jesper Boqvist",1,"FLA","C","L","Boqvist","FLA","FLA","FLA",91,14,14,28,-3,94,14.8936170212766,0.42196,763.1208,677.28,943,10,6,37,967,-0.051,8,24,50.6282722513089,709,-12,-27,3,667,-0.071,-3,-42,48.4738372093023,0.562,0.093,0.898,13,27,3,0,14,0.30769,0,0,20242025,1,1,0.153846153846154,0.153846153846154,0.307692307692308,1.03296703296703,24,-42,58.3120204603581,0.43,0.55,0.53,0.55,0.53,0,0.17,0.38,0.02,0,0,0.57,0.57,0.55,2.28,2.26,2.28,2.26,0.01,0.28,1.99,0.06,0,0,2.34,2.34,2.31,1.63,1.52,1.63,1.52,0.61,0.48,0.54,0.38,0.05,0.05,1.97,1.97,1.83,10.55,13.77,0,0,0.48,0.46,1,1,4,93,101,0.65,13.45,FALSE,13.45,1.73,0.65,25.4545454545455,58.3120204603581,0.147802197802198,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8481522,"Peyton Krebs",1,"BUF","C","L","Krebs","BUF","BUF","BUF",81,10,18,28,1,80,12.5,0.49022,835.9135,747.27,934,-68,45,2,914,-0.003,3,-20,49.4588744588745,681,-54,-2,-13,634,-0.014,9,-47,48.212927756654,0.401,0.106,0.912,8,26,0,0,60,0.34567,1,1,20242025,1,1,0.123456790123457,0.222222222222222,0.345679012345679,0.987654320987654,-20,-47,39.8569570871261,0.43,0.84,0.84,0.84,0.84,0.05,0,0.79,0.02,0,0,0.86,0.86,0.86,6.13,5.8,6.13,5.8,0.62,0.56,4.94,0.45,0.77,1.27,5.31,5.31,5.04,9.25,8.86,9.25,8.86,0.48,1.03,7.75,0.56,0.4,0.4,9.41,9.41,9.02,20.31,27.09,0,0,0.47,0.44,10,10,19,164,183,-3.12,9.16,FALSE,9.16,5.29,-3.12,11.9047619047619,39.8569570871261,0.113086419753086,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8481618,"Alex Newhook",1,"MTL","C","L","Newhook","MTL","MTL","MTL",87,16,12,28,-24,126,12.6984126984127,0.42564,909.2758,775.37,1193,-94,24,-111,1035,-0.025,-88,-158,46.4542190305206,839,-43,-19,-85,715,-0.022,-62,-124,46.010296010296,0.59,0.081,0.884,14,23,3,0,28,0.32183,2,5,20242025,0,0,0.183908045977011,0.137931034482759,0.32183908045977,1.44827586206897,-158,-124,40.6466512702078,0.46,0.88,0.88,0.88,0.88,0.24,0.42,0.22,0.12,0.01,0,1,1,0.99,3.52,3.38,3.52,3.38,0.81,0.8,1.92,0.52,0.01,0.01,4.04,4.04,3.87,5.14,5.09,5.14,5.09,0.66,0.92,3.55,0.31,0.41,0.25,5.2,5.2,5.19,16.85,19.91,0,0,0.43,0.43,9,9,16,126,169,-1.62,15.12,FALSE,15.12,2.64,-1.62,18.1818181818182,40.6466512702078,0.173793103448276,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8484145,"Zach Benson",1,"BUF","L","L","Benson","BUF","BUF","BUF",75,10,18,28,-2,120,8.33333333333333,0.19047,889.1066,727.09,772,59,110,73,965,0.077,24,193,55.5555555555556,572,44,43,46,674,0.065,15,102,54.0930979133226,0.508,0.096,0.887,7,24,0,0,60,0.37333,3,4,20242025,0,0,0.133333333333333,0.24,0.373333333333333,1.6,193,102,34.9644830307814,0.45,0.81,0.76,0.81,0.76,0.1,0.23,0.49,0.12,0,0.49,0.45,0.45,0.42,4.43,4.27,4.43,4.27,0.64,0.73,3.06,0.49,0.92,0.92,4,4,3.91,8.24,6.67,8.24,6.67,0.42,0.48,7.34,0.39,1.55,1.55,7.08,7.08,6.5,14.24,17.65,0,0,0.5,0.49,0,0,0,117,118,-3.81,9.19,FALSE,9.19,3.62,-3.81,12.3456790123457,34.9644830307814,0.122533333333333,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
